"Country or Area","Year(s)","GENDER","EDUCATION LEVEL","RESIDENCE AREA","WEALTH QUINTILE","Value","Value Footnotes"
"Madagascar","2003","","","Urban","","42.8",""
"Madagascar","2003","","","Rural","","75.7",""
"Madagascar","2003","","","","Q1 (Poorest)","86.5",""
"Madagascar","2003","","","","Q2","90.9",""
"Madagascar","2003","","","","Q3","65.3",""
"Madagascar","2003","","","","Q4","55.2",""
"Madagascar","2003","","","","Q5 (Richest)","32.9",""
"Madagascar","2003","","None","","","96.9",""
"Madagascar","2003","","Primary","","","66.5",""
"Madagascar","2003","","Secondary or higher","","","43.4",""
"Madagascar","2003","Female","","","","63.6",""
"Madagascar","2003","Male","","","","75.6",""
"Malawi","2010","","","Urban","","72.3",""
"Malawi","2010","","","Rural","","73.2",""
"Malawi","2010","","","","Q1 (Poorest)","69.2",""
"Malawi","2010","","","","Q2","78.9",""
"Malawi","2010","","","","Q3","72.6",""
"Malawi","2010","","","","Q4","72.9",""
"Malawi","2010","","","","Q5 (Richest)","71.1",""
"Malawi","2010","","None","","","70.2",""
"Malawi","2010","","Primary","","","75.3",""
"Malawi","2010","","Secondary or higher","","","65.5",""
"Malawi","2010","Female","","","","65.0",""
"Malawi","2010","Male","","","","81.1",""
"Malawi","2004","","","Urban","","60.6",""
"Malawi","2004","","","Rural","","97.4",""
"Malawi","2004","","","","Q1 (Poorest)","108.5",""
"Malawi","2004","","","","Q2","99.1",""
"Malawi","2004","","","","Q3","94.4",""
"Malawi","2004","","","","Q4","89.6",""
"Malawi","2004","","","","Q5 (Richest)","66.1",""
"Malawi","2004","","None","","","101.6",""
"Malawi","2004","","Primary","","","92.1",""
"Malawi","2004","","Secondary or higher","","","63.3",""
"Malawi","2004","Female","","","","87.8",""
"Malawi","2004","Male","","","","97.2",""
"Malawi","2000","","","Urban","","81.4",""
"Malawi","2000","","","Rural","","116.0",""
"Malawi","2000","","","","Q1 (Poorest)","129.4",""
"Malawi","2000","","","","Q2","103.5",""
"Malawi","2000","","","","Q3","109.0",""
"Malawi","2000","","","","Q4","125.2",""
"Malawi","2000","","","","Q5 (Richest)","87.4",""
"Malawi","2000","","None","","","116.5",""
"Malawi","2000","","Primary","","","113.1",""
"Malawi","2000","","Secondary or higher","","","65.2",""
"Malawi","2000","Female","","","","107.5",""
"Malawi","2000","Male","","","","116.1",""
"Maldives","2009","","","Urban","","23.0",""
"Maldives","2009","","","Rural","","22.3",""
"Maldives","2009","","","","Q1 (Poorest)","21.4",""
"Maldives","2009","","","","Q2","25.4",""
"Maldives","2009","","","","Q3","27.9",""
"Maldives","2009","","","","Q4","16.4",""
"Maldives","2009","","","","Q5 (Richest)","20.6",""
"Maldives","2009","","None","","","40.9",""
"Maldives","2009","","Primary","","","22.5",""
"Maldives","2009","","Secondary or higher","","","11.7",""
"Maldives","2009","Female","","","","20.7",""
"Maldives","2009","Male","","","","24.3",""
"Mali","2006","","","Urban","","82.9",""
"Mali","2006","","","Rural","","122.2",""
"Mali","2006","","","","Q1 (Poorest)","123.9",""
"Mali","2006","","","","Q2","120.5",""
"Mali","2006","","","","Q3","114.4",""
"Mali","2006","","","","Q4","113.8",""
"Mali","2006","","","","Q5 (Richest)","80.1",""
"Mali","2006","","None","","","115.5",""
"Mali","2006","","Primary","","","96.9",""
"Mali","2006","","Secondary or higher","","","71.3",""
"Mali","2006","Female","","","","105.0",""
"Mali","2006","Male","","","","118.8",""
"Mali","2001","","","Urban","","106.1",""
"Mali","2001","","","Rural","","132.4",""
"Mali","2001","","","","Q1 (Poorest)","137.7",""
"Mali","2001","","","","Q2","125.9",""
"Mali","2001","","","","Q3","141.2",""
"Mali","2001","","","","Q4","128.6",""
"Mali","2001","","","","Q5 (Richest)","89.9",""
"Mali","2001","","None","","","130.4",""
"Mali","2001","","Primary","","","122.8",""
"Mali","2001","","Secondary or higher","","","51.1",""
"Mali","2001","Female","","","","116.2",""
"Mali","2001","Male","","","","136.6",""
"Morocco","2003","","","Urban","","32.8",""
"Morocco","2003","","","Rural","","55.1",""
"Morocco","2003","","","","Q1 (Poorest)","62.2",""
"Morocco","2003","","","","Q2","53.1",""
"Morocco","2003","","","","Q3","36.4",""
"Morocco","2003","","","","Q4","33.0",""
"Morocco","2003","","","","Q5 (Richest)","23.9",""
"Morocco","2003","","None","","","51.8",""
"Morocco","2003","","Primary","","","32.5",""
"Morocco","2003","","Secondary or higher","","","23.0",""
"Morocco","2003","Female","","","","36.7",""
"Morocco","2003","Male","","","","51.0",""
"Mozambique","2003","","","Urban","","95.1",""
"Mozambique","2003","","","Rural","","134.8",""
"Mozambique","2003","","","","Q1 (Poorest)","142.9",""
"Mozambique","2003","","","","Q2","147.7",""
"Mozambique","2003","","","","Q3","127.0",""
"Mozambique","2003","","","","Q4","106.3",""
"Mozambique","2003","","","","Q5 (Richest)","71.2",""
"Mozambique","2003","","None","","","142.1",""
"Mozambique","2003","","Primary","","","109.6",""
"Mozambique","2003","","Secondary or higher","","","63.8",""
"Mozambique","2003","Female","","","","119.5",""
"Mozambique","2003","Male","","","","127.7",""
"Namibia","2006","","","Urban","","43.7",""
"Namibia","2006","","","Rural","","52.2",""
"Namibia","2006","","","","Q1 (Poorest)","59.3",""
"Namibia","2006","","","","Q2","53.8",""
"Namibia","2006","","","","Q3","45.0",""
"Namibia","2006","","","","Q4","55.4",""
"Namibia","2006","","","","Q5 (Richest)","23.6",""
"Namibia","2006","","None","","","56.2",""
"Namibia","2006","","Primary","","","59.9",""
"Namibia","2006","","Secondary or higher","","","40.4",""
"Namibia","2006","Female","","","","40.2",""
"Namibia","2006","Male","","","","56.8",""
"Namibia","2000","","","Urban","","30.0",""
"Namibia","2000","","","Rural","","45.3",""
"Namibia","2000","","","","Q1 (Poorest)","42.6",""
"Namibia","2000","","","","Q2","53.6",""
"Namibia","2000","","","","Q3","45.2",""
"Namibia","2000","","","","Q4","35.0",""
"Namibia","2000","","","","Q5 (Richest)","22.8",""
"Namibia","2000","","None","","","51.6",""
"Namibia","2000","","Primary","","","45.7",""
"Namibia","2000","","Secondary or higher","","","31.2",""
"Namibia","2000","Female","","","","34.2",""
"Namibia","2000","Male","","","","45.6",""
"Nepal","2011","","","Urban","","38.5",""
"Nepal","2011","","","Rural","","54.9",""
"Nepal","2011","","","","Q1 (Poorest)","60.5",""
"Nepal","2011","","","","Q2","55.8",""
"Nepal","2011","","","","Q3","55.5",""
"Nepal","2011","","","","Q4","53.6",""
"Nepal","2011","","","","Q5 (Richest)","32.2",""
"Nepal","2011","","None","","","62.0",""
"Nepal","2011","","Primary","","","52.5",""
"Nepal","2011","","Secondary or higher","","","36.3",""
"Nepal","2011","Female","","","","52.4",""
"Nepal","2011","Male","","","","54.0",""
"Nepal","2006","","","Urban","","37.2",""
"Nepal","2006","","","Rural","","63.6",""
"Nepal","2006","","","","Q1 (Poorest)","71.8",""
"Nepal","2006","","","","Q2","61.7",""
"Nepal","2006","","","","Q3","69.5",""
"Nepal","2006","","","","Q4","50.0",""
"Nepal","2006","","","","Q5 (Richest)","40.0",""
"Nepal","2006","","None","","","69.2",""
"Nepal","2006","","Primary","","","58.2",""
"Nepal","2006","","Secondary or higher","","","28.4",""
"Nepal","2006","Female","","","","60.6",""
"Nepal","2006","Male","","","","60.1",""
"Nepal","2001","","","Urban","","50.3",""
"Nepal","2001","","","Rural","","79.3",""
"Nepal","2001","","","","Q1 (Poorest)","85.5",""
"Nepal","2001","","","","Q2","88.0",""
"Nepal","2001","","","","Q3","76.1",""
"Nepal","2001","","","","Q4","72.8",""
"Nepal","2001","","","","Q5 (Richest)","53.2",""
"Nepal","2001","","None","","","84.6",""
"Nepal","2001","","Primary","","","60.9",""
"Nepal","2001","","Secondary or higher","","","39.1",""
"Nepal","2001","Female","","","","75.0",""
"Nepal","2001","Male","","","","79.4",""
"Nicaragua","2001","","","Urban","","27.5",""
"Nicaragua","2001","","","Rural","","43.1",""
"Nicaragua","2001","","","","Q1 (Poorest)","50.0",""
"Nicaragua","2001","","","","Q2","40.7",""
"Nicaragua","2001","","","","Q3","32.2",""
"Nicaragua","2001","","","","Q4","25.3",""
"Nicaragua","2001","","","","Q5 (Richest)","15.8",""
"Nicaragua","2001","","None","","","54.6",""
"Nicaragua","2001","","Primary","","","34.5",""
"Nicaragua","2001","","Secondary or higher","","","21.1",""
"Nicaragua","2001","Female","","","","31.5",""
"Nicaragua","2001","Male","","","","38.9",""
"Niger","2006","","","Urban","","61.0",""
"Niger","2006","","","Rural","","99.3",""
"Niger","2006","","","","Q1 (Poorest)","89.7",""
"Niger","2006","","","","Q2","103.2",""
"Niger","2006","","","","Q3","105.9",""
"Niger","2006","","","","Q4","100.5",""
"Niger","2006","","","","Q5 (Richest)","66.4",""
"Niger","2006","","None","","","95.6",""
"Niger","2006","","Primary","","","90.9",""
"Niger","2006","","Secondary or higher","","","47.2",""
"Niger","2006","Female","","","","90.9",""
"Niger","2006","Male","","","","96.6",""
"Nigeria","2008","","","Urban","","67.5",""
"Nigeria","2008","","","Rural","","94.8",""
"Nigeria","2008","","","","Q1 (Poorest)","99.8",""
"Nigeria","2008","","","","Q2","103.5",""
"Nigeria","2008","","","","Q3","85.8",""
"Nigeria","2008","","","","Q4","73.8",""
"Nigeria","2008","","","","Q5 (Richest)","58.2",""
"Nigeria","2008","","None","","","97.4",""
"Nigeria","2008","","Primary","","","88.6",""
"Nigeria","2008","","Secondary or higher","","","66.3",""
"Nigeria","2008","Female","","","","80.6",""
"Nigeria","2008","Male","","","","93.0",""
"Nigeria","2003","","","Urban","","80.9",""
"Nigeria","2003","","","Rural","","120.7",""
"Nigeria","2003","","","","Q1 (Poorest)","132.0",""
"Nigeria","2003","","","","Q2","140.1",""
"Nigeria","2003","","","","Q3","110.3",""
"Nigeria","2003","","","","Q4","87.1",""
"Nigeria","2003","","","","Q5 (Richest)","52.0",""
"Nigeria","2003","","None","","","123.7",""
"Nigeria","2003","","Primary","","","111.5",""
"Nigeria","2003","","Secondary or higher","","","69.8",""
"Nigeria","2003","Female","","","","102.1",""
"Nigeria","2003","Male","","","","116.2",""
"Pakistan","2006","","","Urban","","65.9",""
"Pakistan","2006","","","Rural","","81.5",""
"Pakistan","2006","","","","Q1 (Poorest)","93.6",""
"Pakistan","2006","","","","Q2","87.5",""
"Pakistan","2006","","","","Q3","74.2",""
"Pakistan","2006","","","","Q4","66.8",""
"Pakistan","2006","","","","Q5 (Richest)","52.4",""
"Pakistan","2006","","None","","","84.1",""
"Pakistan","2006","","Primary","","","65.9",""
"Pakistan","2006","","Secondary or higher","","","56.2",""
"Pakistan","2006","Female","","","","73.3",""
"Pakistan","2006","Male","","","","80.3",""
"Peru","2004","","","Urban","","26.7","2"
"Peru","2004","","","Rural","","39.1","2"
"Peru","2004","","","","Q1 (Poorest)","48.3","2"
"Peru","2004","","","","Q2","37.6","2"
"Peru","2004","","","","Q3","31.9","2"
"Peru","2004","","","","Q4","23.3","2"
"Peru","2004","","","","Q5 (Richest)","4.0","2"
"Peru","2004","","None","","","31.1","3"
"Peru","2004","","Primary","","","42.2","2"
"Peru","2004","","Secondary or higher","","","25.6","2"
"Peru","2004","Female","","","","25.8","2"
"Peru","2004","Male","","","","38.1","2"
"Peru","2000","","","Urban","","28.4",""
"Peru","2000","","","Rural","","59.4",""
"Peru","2000","","","","Q1 (Poorest)","62.6",""
"Peru","2000","","","","Q2","53.1",""
"Peru","2000","","","","Q3","32.5",""
"Peru","2000","","","","Q4","26.8",""
"Peru","2000","","","","Q5 (Richest)","13.6",""
"Peru","2000","","None","","","72.5",""
"Peru","2000","","Primary","","","52.9",""
"Peru","2000","","Secondary or higher","","","27.2",""
"Peru","2000","Female","","","","39.6",""
"Peru","2000","Male","","","","45.7",""
"Philippines","2008","","","Urban","","20.1",""
"Philippines","2008","","","Rural","","35.4",""
"Philippines","2008","","","","Q1 (Poorest)","40.3",""
"Philippines","2008","","","","Q2","29.4",""
"Philippines","2008","","","","Q3","23.9",""
"Philippines","2008","","","","Q4","22.8",""
"Philippines","2008","","","","Q5 (Richest)","14.9",""
"Philippines","2008","","None","","","88.8","1"
"Philippines","2008","","Primary","","","32.7",""
"Philippines","2008","","Secondary or higher","","","24.3",""
"Philippines","2008","Female","","","","24.8",""
"Philippines","2008","Male","","","","30.9",""
"Philippines","2003","","","Urban","","23.8",""
"Philippines","2003","","","Rural","","35.9",""
"Philippines","2003","","","","Q1 (Poorest)","41.7",""
"Philippines","2003","","","","Q2","32.3",""
"Philippines","2003","","","","Q3","26.0",""
"Philippines","2003","","","","Q4","22.1",""
"Philippines","2003","","","","Q5 (Richest)","19.6",""
"Philippines","2003","","None","","","64.2","1"
"Philippines","2003","","Primary","","","43.2",""
"Philippines","2003","","Secondary or higher","","","22.2",""
"Philippines","2003","Female","","","","25.0",""
"Philippines","2003","Male","","","","34.6",""
"Republic of Moldova","2005","","","Urban","","17.4",""
"Republic of Moldova","2005","","","Rural","","23.3",""
"Republic of Moldova","2005","","","","Q1 (Poorest)","20.5",""
"Republic of Moldova","2005","","","","Q2","20.0",""
"Republic of Moldova","2005","","","","Q3","28.8",""
"Republic of Moldova","2005","","","","Q4","19.2",""
"Republic of Moldova","2005","","","","Q5 (Richest)","16.3",""
"Republic of Moldova","2005","","Secondary or higher","","","21.4",""
"Republic of Moldova","2005","Female","","","","16.6",""
"Republic of Moldova","2005","Male","","","","25.4",""
"Rwanda","2010","","","Urban","","55.4",""
"Rwanda","2010","","","Rural","","61.4",""
"Rwanda","2010","","","","Q1 (Poorest)","68.3",""
"Rwanda","2010","","","","Q2","56.8",""
"Rwanda","2010","","","","Q3","60.6",""
"Rwanda","2010","","","","Q4","65.2",""
"Rwanda","2010","","","","Q5 (Richest)","50.3",""
"Rwanda","2010","","None","","","74.6",""
"Rwanda","2010","","Primary","","","58.1",""
"Rwanda","2010","","Secondary or higher","","","46.1",""
"Rwanda","2010","Female","","","","54.9",""
"Rwanda","2010","Male","","","","66.2",""
"Rwanda","2005","","","Urban","","68.8",""
"Rwanda","2005","","","Rural","","107.9",""
"Rwanda","2005","","","","Q1 (Poorest)","113.9",""
"Rwanda","2005","","","","Q2","110.4",""
"Rwanda","2005","","","","Q3","89.8",""
"Rwanda","2005","","","","Q4","121.0",""
"Rwanda","2005","","","","Q5 (Richest)","73.0",""
"Rwanda","2005","","None","","","117.1",""
"Rwanda","2005","","Primary","","","100.3",""
"Rwanda","2005","","Secondary or higher","","","63.8",""
"Rwanda","2005","Female","","","","98.6",""
"Rwanda","2005","Male","","","","106.2",""
"Rwanda","2000","","","Urban","","78.0",""
"Rwanda","2000","","","Rural","","123.7",""
"Rwanda","2000","","","","Q1 (Poorest)","139.4",""
"Rwanda","2000","","","","Q2","119.6",""
"Rwanda","2000","","","","Q3","123.4",""
"Rwanda","2000","","","","Q4","119.6",""
"Rwanda","2000","","","","Q5 (Richest)","88.2",""
"Rwanda","2000","","None","","","134.8",""
"Rwanda","2000","","Primary","","","114.4",""
"Rwanda","2000","","Secondary or higher","","","59.2",""
"Rwanda","2000","Female","","","","111.7",""
"Rwanda","2000","Male","","","","123.4",""
"Sao Tome and Principe","2008","","","Urban","","41.5",""
"Sao Tome and Principe","2008","","","Rural","","49.2",""
"Sao Tome and Principe","2008","","","","Q1 (Poorest)","51.4",""
"Sao Tome and Principe","2008","","","","Q2","47.7",""
"Sao Tome and Principe","2008","","","","Q3","39.5",""
"Sao Tome and Principe","2008","","","","Q4","57.9",""
"Sao Tome and Principe","2008","","","","Q5 (Richest)","26.6",""
"Sao Tome and Principe","2008","","Primary","","","43.8",""
"Sao Tome and Principe","2008","","Secondary or higher","","","31.7",""
"Sao Tome and Principe","2008","Female","","","","33.8",""
"Sao Tome and Principe","2008","Male","","","","56.6",""
"Senegal","2010","","","Urban","","43.2",""
"Senegal","2010","","","Rural","","58.3",""
"Senegal","2010","","","","Q1 (Poorest)","64.4",""
"Senegal","2010","","","","Q2","52.6",""
"Senegal","2010","","","","Q3","51.2",""
"Senegal","2010","","","","Q4","49.0",""
"Senegal","2010","","","","Q5 (Richest)","40.4",""
"Senegal","2010","","None","","","55.9",""
"Senegal","2010","","Primary","","","47.9",""
"Senegal","2010","","Secondary or higher","","","31.4",""
"Senegal","2010","Female","","","","45.5",""
"Senegal","2010","Male","","","","59.5",""
"Senegal","2005","","","Urban","","51.7",""
"Senegal","2005","","","Rural","","81.7",""
"Senegal","2005","","","","Q1 (Poorest)","88.9",""
"Senegal","2005","","","","Q2","85.2",""
"Senegal","2005","","","","Q3","72.6",""
"Senegal","2005","","","","Q4","52.5",""
"Senegal","2005","","","","Q5 (Richest)","40.5",""
"Senegal","2005","","None","","","79.4",""
"Senegal","2005","","Primary","","","52.3",""
"Senegal","2005","","Secondary or higher","","","29.6",""
"Senegal","2005","Female","","","","62.8",""
"Senegal","2005","Male","","","","78.7",""
"Sierra Leone","2008","","","Urban","","105.6",""
"Sierra Leone","2008","","","Rural","","113.7",""
"Sierra Leone","2008","","","","Q1 (Poorest)","148.5",""
"Sierra Leone","2008","","","","Q2","101.3",""
"Sierra Leone","2008","","","","Q3","106.4",""
"Sierra Leone","2008","","","","Q4","99.9",""
"Sierra Leone","2008","","","","Q5 (Richest)","92.2",""
"Sierra Leone","2008","","None","","","114.4",""
"Sierra Leone","2008","","Primary","","","114.6",""
"Sierra Leone","2008","","Secondary or higher","","","85.5",""
"Sierra Leone","2008","Female","","","","105.4",""
"Sierra Leone","2008","Male","","","","117.7",""
"Swaziland","2006","","","Urban","","74.3",""
"Swaziland","2006","","","Rural","","78.0",""
"Swaziland","2006","","","","Q1 (Poorest)","85.5",""
"Swaziland","2006","","","","Q2","70.9",""
"Swaziland","2006","","","","Q3","65.5",""
"Swaziland","2006","","","","Q4","79.9",""
"Swaziland","2006","","","","Q5 (Richest)","84.5",""
"Swaziland","2006","","None","","","95.5",""
"Swaziland","2006","","Primary","","","74.2",""
"Swaziland","2006","","Secondary or higher","","","75.2",""
"Swaziland","2006","Female","","","","73.3",""
"Swaziland","2006","Male","","","","80.9",""
"Timor-Leste","2009","","","Urban","","41.1",""
"Timor-Leste","2009","","","Rural","","60.6",""
"Timor-Leste","2009","","","","Q1 (Poorest)","61.7",""
"Timor-Leste","2009","","","","Q2","67.1",""
"Timor-Leste","2009","","","","Q3","58.6",""
"Timor-Leste","2009","","","","Q4","55.2",""
"Timor-Leste","2009","","","","Q5 (Richest)","37.3",""
"Timor-Leste","2009","","None","","","59.9",""
"Timor-Leste","2009","","Primary","","","58.8",""
"Timor-Leste","2009","","Secondary or higher","","","49.3",""
"Timor-Leste","2009","Female","","","","53.0",""
"Timor-Leste","2009","Male","","","","58.6",""
"Turkey","2003","","","Urban","","30.5",""
"Turkey","2003","","","Rural","","52.0",""
"Turkey","2003","","","","Q1 (Poorest)","62.2",""
"Turkey","2003","","","","Q2","43.6",""
"Turkey","2003","","","","Q3","30.9",""
"Turkey","2003","","","","Q4","24.9",""
"Turkey","2003","","","","Q5 (Richest)","17.0",""
"Turkey","2003","","None","","","63.2",""
"Turkey","2003","","Primary","","","34.4",""
"Turkey","2003","","Secondary or higher","","","19.6",""
"Turkey","2003","Female","","","","35.9",""
"Turkey","2003","Male","","","","39.6",""
"Uganda","2006","","","Urban","","67.9",""
"Uganda","2006","","","Rural","","85.4",""
"Uganda","2006","","","","Q1 (Poorest)","98.3",""
"Uganda","2006","","","","Q2","89.1",""
"Uganda","2006","","","","Q3","84.8",""
"Uganda","2006","","","","Q4","76.4",""
"Uganda","2006","","","","Q5 (Richest)","62.1",""
"Uganda","2006","","None","","","100.2",""
"Uganda","2006","","Primary","","","81.6",""
"Uganda","2006","","Secondary or higher","","","57.0",""
"Uganda","2006","Female","","","","72.6",""
"Uganda","2006","Male","","","","94.2",""
"Uganda","2000","","","Urban","","54.3",""
"Uganda","2000","","","Rural","","93.5",""
"Uganda","2000","","None","","","106.4",""
"Uganda","2000","","Primary","","","88.2",""
"Uganda","2000","","Secondary or higher","","","52.7",""
"Uganda","2000","Female","","","","85.0",""
"Uganda","2000","Male","","","","93.3",""
"Ukraine","2007","","","Urban","","16.8",""
"Ukraine","2007","","","Rural","","15.7",""
"Ukraine","2007","","","","Q1 (Poorest)","18.7","1"
"Ukraine","2007","","","","Q2","14.7",""
"Ukraine","2007","","","","Q3","19.5","1"
"Ukraine","2007","","","","Q4","23.5","1"
"Ukraine","2007","","","","Q5 (Richest)","8.6",""
"Ukraine","2007","","Secondary or higher","","","16.4",""
"Ukraine","2007","Female","","","","12.2",""
"Ukraine","2007","Male","","","","20.0",""
"United Republic of Tanzania","2010","","","Urban","","62.5",""
"United Republic of Tanzania","2010","","","Rural","","59.1",""
"United Republic of Tanzania","2010","","","","Q1 (Poorest)","61.1",""
"United Republic of Tanzania","2010","","","","Q2","58.7",""
"United Republic of Tanzania","2010","","","","Q3","57.9",""
"United Republic of Tanzania","2010","","","","Q4","59.8",""
"United Republic of Tanzania","2010","","","","Q5 (Richest)","62.2",""
"United Republic of Tanzania","2010","","None","","","63.0",""
"United Republic of Tanzania","2010","","Primary","","","59.2",""
"United Republic of Tanzania","2010","","Secondary or higher","","","51.9",""
"United Republic of Tanzania","2010","Female","","","","57.9",""
"United Republic of Tanzania","2010","Male","","","","61.6",""
"United Republic of Tanzania","2004","","","Urban","","73.1",""
"United Republic of Tanzania","2004","","","Rural","","84.8",""
"United Republic of Tanzania","2004","","","","Q1 (Poorest)","87.1",""
"United Republic of Tanzania","2004","","","","Q2","97.5",""
"United Republic of Tanzania","2004","","","","Q3","87.8",""
"United Republic of Tanzania","2004","","","","Q4","69.9",""
"United Republic of Tanzania","2004","","","","Q5 (Richest)","64.9",""
"United Republic of Tanzania","2004","","None","","","100.9",""
"United Republic of Tanzania","2004","","Primary","","","76.8",""
"United Republic of Tanzania","2004","","Secondary or higher","","","55.9",""
"United Republic of Tanzania","2004","Female","","","","82.1",""
"United Republic of Tanzania","2004","Male","","","","83.0",""
"Viet Nam","2002","","","Urban","","12.2",""
"Viet Nam","2002","","","Rural","","27.0",""
"Viet Nam","2002","","","","Q1 (Poorest)","39.5",""
"Viet Nam","2002","","","","Q2","28.0",""
"Viet Nam","2002","","","","Q3","19.2",""
"Viet Nam","2002","","","","Q4","15.4",""
"Viet Nam","2002","","","","Q5 (Richest)","13.9",""
"Viet Nam","2002","","None","","","58.9",""
"Viet Nam","2002","","Primary","","","19.5",""
"Viet Nam","2002","","Secondary or higher","","","22.0",""
"Viet Nam","2002","Female","","","","25.3",""
"Viet Nam","2002","Male","","","","24.5",""
"Zambia","2007","","","Urban","","80.5",""
"Zambia","2007","","","Rural","","81.8",""
"Zambia","2007","","","","Q1 (Poorest)","68.8",""
"Zambia","2007","","","","Q2","93.8",""
"Zambia","2007","","","","Q3","89.0",""
"Zambia","2007","","","","Q4","78.6",""
"Zambia","2007","","","","Q5 (Richest)","74.9",""
"Zambia","2007","","None","","","85.7",""
"Zambia","2007","","Primary","","","84.0",""
"Zambia","2007","","Secondary or higher","","","70.9",""
"Zambia","2007","Female","","","","72.6",""
"Zambia","2007","Male","","","","90.6",""
"Zambia","2001","","","Urban","","75.8",""
"Zambia","2001","","","Rural","","102.6",""
"Zambia","2001","","","","Q1 (Poorest)","114.8",""
"Zambia","2001","","","","Q2","93.3",""
"Zambia","2001","","","","Q3","113.3",""
"Zambia","2001","","","","Q4","80.6",""
"Zambia","2001","","","","Q5 (Richest)","56.2",""
"Zambia","2001","","None","","","108.7",""
"Zambia","2001","","Primary","","","98.4",""
"Zambia","2001","","Secondary or higher","","","70.0",""
"Zambia","2001","Female","","","","92.6",""
"Zambia","2001","Male","","","","94.7",""
"Zimbabwe","2010","","","Urban","","52.7",""
"Zimbabwe","2010","","","Rural","","55.2",""
"Zimbabwe","2010","","","","Q1 (Poorest)","55.1",""
"Zimbabwe","2010","","","","Q2","61.4",""
"Zimbabwe","2010","","","","Q3","57.4",""
"Zimbabwe","2010","","","","Q4","49.7",""
"Zimbabwe","2010","","","","Q5 (Richest)","47.5",""
"Zimbabwe","2010","","Primary","","","62.0",""
"Zimbabwe","2010","","Secondary or higher","","","50.6",""
"Zimbabwe","2010","Female","","","","44.4",""
"Zimbabwe","2010","Male","","","","64.6",""
"Zimbabwe","2005","","","Urban","","46.0",""
"Zimbabwe","2005","","","Rural","","50.9",""
"Zimbabwe","2005","","","","Q1 (Poorest)","48.2",""
"Zimbabwe","2005","","","","Q2","59.4",""
"Zimbabwe","2005","","","","Q3","48.3",""
"Zimbabwe","2005","","","","Q4","45.5",""
"Zimbabwe","2005","","","","Q5 (Richest)","45.1",""
"Zimbabwe","2005","","None","","","41.0",""
"Zimbabwe","2005","","Primary","","","51.9",""
"Zimbabwe","2005","","Secondary or higher","","","48.6",""
"Zimbabwe","2005","Female","","","","47.9",""
"Zimbabwe","2005","Male","","","","51.0",""

"footnoteSeqID","Footnote"
"1","Attention. Low sample size- Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"2","Continuous DHS 2004-2008."
"3","Continuous DHS 2004-2008. Attention. Low sample size- Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
