"Country or Area","Year(s)","GENDER","EDUCATION LEVEL","RESIDENCE AREA","WEALTH QUINTILE","Value","Value Footnotes"
"Lao People's Democratic Republic","2006","","","","Q1 (Poorest)","16.8",""
"Lao People's Democratic Republic","2006","","","","Q2","15.7",""
"Lao People's Democratic Republic","2006","","","","Q3","19.8",""
"Lao People's Democratic Republic","2006","","","","Q4","19.2",""
"Lao People's Democratic Republic","2006","","","","Q5 (Richest)","22.2",""
"Lao People's Democratic Republic","2006","","None","","","15.2",""
"Lao People's Democratic Republic","2006","","Primary","","","19.2",""
"Lao People's Democratic Republic","2006","","Secondary or higher","","","22.2",""
"Lao People's Democratic Republic","2006","Female","","","","17.8",""
"Lao People's Democratic Republic","2006","Male","","","","18.4",""
"Lesotho","2009","","","Urban","","44.2",""
"Lesotho","2009","","","Rural","","30.5",""
"Lesotho","2009","","","","Q1 (Poorest)","24.2",""
"Lesotho","2009","","","","Q2","33.0",""
"Lesotho","2009","","","","Q3","33.1",""
"Lesotho","2009","","","","Q4","36.3",""
"Lesotho","2009","","","","Q5 (Richest)","44.4",""
"Lesotho","2009","","None","","","36.6",""
"Lesotho","2009","","Primary","","","29.8",""
"Lesotho","2009","","Secondary or higher","","","39.1",""
"Lesotho","2009","Female","","","","36.7",""
"Lesotho","2009","Male","","","","30.9",""
"Lesotho","2004","","","Urban","","61.4",""
"Lesotho","2004","","","Rural","","56.5",""
"Lesotho","2004","","","","Q1 (Poorest)","48.9",""
"Lesotho","2004","","","","Q2","55.8",""
"Lesotho","2004","","","","Q3","62.1",""
"Lesotho","2004","","","","Q4","61.0",""
"Lesotho","2004","","","","Q5 (Richest)","60.0",""
"Lesotho","2004","","None","","","47.1",""
"Lesotho","2004","","Primary","","","55.2",""
"Lesotho","2004","","Secondary or higher","","","62.0",""
"Lesotho","2004","Female","","","","57.1",""
"Lesotho","2004","Male","","","","57.3",""
"Liberia","2007","","","Urban","","53.2",""
"Liberia","2007","","","Rural","","38.5",""
"Liberia","2007","","","","Q1 (Poorest)","33.9",""
"Liberia","2007","","","","Q2","36.7",""
"Liberia","2007","","","","Q3","42.5",""
"Liberia","2007","","","","Q4","52.6",""
"Liberia","2007","","","","Q5 (Richest)","56.7",""
"Liberia","2007","","None","","","40.6",""
"Liberia","2007","","Primary","","","41.6",""
"Liberia","2007","","Secondary or higher","","","53.3",""
"Liberia","2007","Female","","","","42.3",""
"Liberia","2007","Male","","","","43.6",""
"Madagascar","2008","","","Urban","","78.0",""
"Madagascar","2008","","","Rural","","71.5",""
"Madagascar","2008","","","","Q1 (Poorest)","60.9",""
"Madagascar","2008","","","","Q2","71.2",""
"Madagascar","2008","","","","Q3","74.0",""
"Madagascar","2008","","","","Q4","80.2",""
"Madagascar","2008","","","","Q5 (Richest)","81.4",""
"Madagascar","2008","","None","","","59.6",""
"Madagascar","2008","","Primary","","","74.6",""
"Madagascar","2008","","Secondary or higher","","","81.8",""
"Madagascar","2008","Female","","","","72.9",""
"Madagascar","2008","Male","","","","71.6",""
"Madagascar","2003","","","Urban","","84.4",""
"Madagascar","2003","","","Rural","","74.6",""
"Madagascar","2003","","","","Q1 (Poorest)","68.9",""
"Madagascar","2003","","","","Q2","69.4",""
"Madagascar","2003","","","","Q3","74.3",""
"Madagascar","2003","","","","Q4","87.6",""
"Madagascar","2003","","","","Q5 (Richest)","89.8",""
"Madagascar","2003","","None","","","61.8",""
"Madagascar","2003","","Primary","","","78.1",""
"Madagascar","2003","","Secondary or higher","","","89.4",""
"Madagascar","2003","Female","","","","77.4",""
"Madagascar","2003","Male","","","","75.4",""
"Malawi","2010","","","Urban","","79.3",""
"Malawi","2010","","","Rural","","86.6",""
"Malawi","2010","","","","Q1 (Poorest)","85.0",""
"Malawi","2010","","","","Q2","84.9",""
"Malawi","2010","","","","Q3","87.3",""
"Malawi","2010","","","","Q4","86.1",""
"Malawi","2010","","","","Q5 (Richest)","84.5",""
"Malawi","2010","","None","","","83.1",""
"Malawi","2010","","Primary","","","85.9",""
"Malawi","2010","","Secondary or higher","","","87.2",""
"Malawi","2010","Female","","","","85.9",""
"Malawi","2010","Male","","","","85.3",""
"Malawi","2006","","","Urban","","67.7",""
"Malawi","2006","","","Rural","","68.6",""
"Malawi","2006","","","","Q1 (Poorest)","67.6",""
"Malawi","2006","","","","Q2","68.1",""
"Malawi","2006","","","","Q3","69.6",""
"Malawi","2006","","","","Q4","67.5",""
"Malawi","2006","","","","Q5 (Richest)","69.7",""
"Malawi","2006","","None","","","66.4",""
"Malawi","2006","","Primary","","","69.0",""
"Malawi","2006","","Secondary or higher","","","69.9",""
"Malawi","2006","Female","","","","68.3",""
"Malawi","2006","Male","","","","68.6",""
"Malawi","2004","","","Urban","","68.4",""
"Malawi","2004","","","Rural","","65.2",""
"Malawi","2004","","","","Q1 (Poorest)","61.0",""
"Malawi","2004","","","","Q2","64.8",""
"Malawi","2004","","","","Q3","66.3",""
"Malawi","2004","","","","Q4","67.8",""
"Malawi","2004","","","","Q5 (Richest)","68.4",""
"Malawi","2004","","None","","","61.7",""
"Malawi","2004","","Primary","","","66.0",""
"Malawi","2004","","Secondary or higher","","","73.1",""
"Malawi","2004","Female","","","","65.9",""
"Malawi","2004","Male","","","","65.4",""
"Malawi","2000","","","Urban","","62.1",""
"Malawi","2000","","","Rural","","72.5",""
"Malawi","2000","","","","Q1 (Poorest)","68.8",""
"Malawi","2000","","","","Q2","72.3",""
"Malawi","2000","","","","Q3","72.8",""
"Malawi","2000","","","","Q4","74.0",""
"Malawi","2000","","","","Q5 (Richest)","68.3",""
"Malawi","2000","","None","","","68.7",""
"Malawi","2000","","Primary","","","72.2",""
"Malawi","2000","","Secondary or higher","","","73.4",""
"Malawi","2000","Female","","","","71.3",""
"Malawi","2000","Male","","","","71.1",""
"Maldives","2009","","","Urban","","27.4",""
"Maldives","2009","","","Rural","","56.7",""
"Maldives","2009","","","","Q1 (Poorest)","59.0",""
"Maldives","2009","","","","Q2","58.5",""
"Maldives","2009","","","","Q3","56.1",""
"Maldives","2009","","","","Q4","35.5",""
"Maldives","2009","","","","Q5 (Richest)","28.4",""
"Maldives","2009","","None","","","58.4",""
"Maldives","2009","","Primary","","","55.0",""
"Maldives","2009","","Secondary or higher","","","40.7",""
"Maldives","2009","Female","","","","47.2",""
"Maldives","2009","Male","","","","48.9",""
"Mali","2006","","","Urban","","78.2",""
"Mali","2006","","","Rural","","69.6",""
"Mali","2006","","","","Q1 (Poorest)","70.0",""
"Mali","2006","","","","Q2","71.7",""
"Mali","2006","","","","Q3","67.0",""
"Mali","2006","","","","Q4","71.7",""
"Mali","2006","","","","Q5 (Richest)","80.5",""
"Mali","2006","","None","","","70.4",""
"Mali","2006","","Primary","","","79.0",""
"Mali","2006","","Secondary or higher","","","85.3",""
"Mali","2006","Female","","","","72.0",""
"Mali","2006","Male","","","","72.0",""
"Mali","2001","","","Urban","","56.3",""
"Mali","2001","","","Rural","","36.4",""
"Mali","2001","","","","Q1 (Poorest)","34.6",""
"Mali","2001","","","","Q2","34.8",""
"Mali","2001","","","","Q3","39.6",""
"Mali","2001","","","","Q4","42.2",""
"Mali","2001","","","","Q5 (Richest)","56.7",""
"Mali","2001","","None","","","39.0",""
"Mali","2001","","Primary","","","48.4",""
"Mali","2001","","Secondary or higher","","","61.9",""
"Mali","2001","Female","","","","41.0",""
"Mali","2001","Male","","","","41.3",""
"Mauritania","2007","","","Urban","","41.0",""
"Mauritania","2007","","","Rural","","65.8",""
"Mauritania","2007","","","","Q1 (Poorest)","63.5",""
"Mauritania","2007","","","","Q2","66.6",""
"Mauritania","2007","","","","Q3","61.5",""
"Mauritania","2007","","","","Q4","47.2",""
"Mauritania","2007","","","","Q5 (Richest)","34.7",""
"Mauritania","2007","","None","","","56.9",""
"Mauritania","2007","","Primary","","","54.0",""
"Mauritania","2007","","Secondary or higher","","","42.7",""
"Mauritania","2007","Female","","","","55.9",""
"Mauritania","2007","Male","","","","55.2",""
"Mongolia","2005","","","Urban","","69.5",""
"Mongolia","2005","","","Rural","","59.6",""
"Mongolia","2005","","","","Q1 (Poorest)","56.0",""
"Mongolia","2005","","","","Q2","61.6",""
"Mongolia","2005","","","","Q3","66.9",""
"Mongolia","2005","","","","Q4","71.9",""
"Mongolia","2005","","","","Q5 (Richest)","71.2",""
"Mongolia","2005","","None","","","52.9",""
"Mongolia","2005","","Primary","","","58.4",""
"Mongolia","2005","","Secondary or higher","","","65.6",""
"Mongolia","2005","Female","","","","63.5",""
"Mongolia","2005","Male","","","","65.8",""
"Morocco","2003","","","Urban","","30.2",""
"Morocco","2003","","","Rural","","22.8",""
"Morocco","2003","","","","Q1 (Poorest)","20.7",""
"Morocco","2003","","","","Q2","23.9",""
"Morocco","2003","","","","Q3","30.8",""
"Morocco","2003","","","","Q4","30.2",""
"Morocco","2003","","","","Q5 (Richest)","29.7",""
"Morocco","2003","","None","","","24.0",""
"Morocco","2003","","Primary","","","30.6",""
"Morocco","2003","","Secondary or higher","","","31.1",""
"Morocco","2003","Female","","","","28.4",""
"Morocco","2003","Male","","","","24.8",""
"Mozambique","2008","","","Urban","","77.7",""
"Mozambique","2008","","","Rural","","69.0",""
"Mozambique","2008","","","","Q1 (Poorest)","61.7",""
"Mozambique","2008","","","","Q2","69.7",""
"Mozambique","2008","","","","Q3","73.7",""
"Mozambique","2008","","","","Q4","74.7",""
"Mozambique","2008","","","","Q5 (Richest)","81.0",""
"Mozambique","2008","","None","","","64.1",""
"Mozambique","2008","","Primary","","","74.0",""
"Mozambique","2008","","Secondary or higher","","","84.5",""
"Mozambique","2008","Female","","","","70.4",""
"Mozambique","2008","Male","","","","72.5",""
"Mozambique","2003","","","Urban","","66.0",""
"Mozambique","2003","","","Rural","","44.6",""
"Mozambique","2003","","","","Q1 (Poorest)","39.4",""
"Mozambique","2003","","","","Q2","43.5",""
"Mozambique","2003","","","","Q3","49.8",""
"Mozambique","2003","","","","Q4","59.4",""
"Mozambique","2003","","","","Q5 (Richest)","70.7",""
"Mozambique","2003","","None","","","41.2",""
"Mozambique","2003","","Primary","","","57.7",""
"Mozambique","2003","","Secondary or higher","","","76.9",""
"Mozambique","2003","Female","","","","51.6",""
"Mozambique","2003","Male","","","","50.2",""
"Namibia","2006","","","Urban","","45.8",""
"Namibia","2006","","","Rural","","55.7",""
"Namibia","2006","","","","Q1 (Poorest)","55.5",""
"Namibia","2006","","","","Q2","53.9",""
"Namibia","2006","","","","Q3","51.6",""
"Namibia","2006","","","","Q4","51.8",""
"Namibia","2006","","","","Q5 (Richest)","43.6",""
"Namibia","2006","","None","","","43.8",""
"Namibia","2006","","Primary","","","52.4",""
"Namibia","2006","","Secondary or higher","","","52.5",""
"Namibia","2006","Female","","","","51.3",""
"Namibia","2006","Male","","","","51.7",""
"Namibia","2000","","","Urban","","32.7",""
"Namibia","2000","","","Rural","","41.5",""
"Namibia","2000","","","","Q1 (Poorest)","38.3",""
"Namibia","2000","","","","Q2","43.8",""
"Namibia","2000","","","","Q3","37.3",""
"Namibia","2000","","","","Q4","35.5",""
"Namibia","2000","","","","Q5 (Richest)","37.6",""
"Namibia","2000","","None","","","26.0",""
"Namibia","2000","","Primary","","","37.7",""
"Namibia","2000","","Secondary or higher","","","42.5",""
"Namibia","2000","Female","","","","38.0",""
"Namibia","2000","Male","","","","38.8",""
"Nepal","2011","","","Urban","","83.1",""
"Nepal","2011","","","Rural","","87.2",""
"Nepal","2011","","","","Q1 (Poorest)","86.6",""
"Nepal","2011","","","","Q2","87.2",""
"Nepal","2011","","","","Q3","86.2",""
"Nepal","2011","","","","Q4","88.0",""
"Nepal","2011","","","","Q5 (Richest)","86.2",""
"Nepal","2011","","None","","","85.9",""
"Nepal","2011","","Primary","","","89.3",""
"Nepal","2011","","Secondary or higher","","","86.6",""
"Nepal","2011","Female","","","","85.0",""
"Nepal","2011","Male","","","","88.5",""
"Nepal","2006","","","Urban","","80.6",""
"Nepal","2006","","","Rural","","88.5",""
"Nepal","2006","","","","Q1 (Poorest)","84.9",""
"Nepal","2006","","","","Q2","87.7",""
"Nepal","2006","","","","Q3","90.5",""
"Nepal","2006","","","","Q4","90.0",""
"Nepal","2006","","","","Q5 (Richest)","84.8",""
"Nepal","2006","","None","","","87.1",""
"Nepal","2006","","Primary","","","88.7",""
"Nepal","2006","","Secondary or higher","","","87.8",""
"Nepal","2006","Female","","","","87.4",""
"Nepal","2006","Male","","","","87.7",""
"Nicaragua","2001","","","Urban","","73.1",""
"Nicaragua","2001","","","Rural","","61.0",""
"Nicaragua","2001","","","","Q1 (Poorest)","53.6",""
"Nicaragua","2001","","","","Q2","70.0",""
"Nicaragua","2001","","","","Q3","72.2",""
"Nicaragua","2001","","","","Q4","73.8",""
"Nicaragua","2001","","","","Q5 (Richest)","73.0",""
"Nicaragua","2001","","None","","","50.0",""
"Nicaragua","2001","","Primary","","","69.1",""
"Nicaragua","2001","","Secondary or higher","","","75.2",""
"Nicaragua","2001","Female","","","","66.5",""
"Nicaragua","2001","Male","","","","67.6",""
"Niger","2006","","","Urban","","78.0",""
"Niger","2006","","","Rural","","68.2",""
"Niger","2006","","","","Q1 (Poorest)","65.1",""
"Niger","2006","","","","Q2","65.7",""
"Niger","2006","","","","Q3","70.7",""
"Niger","2006","","","","Q4","69.1",""
"Niger","2006","","","","Q5 (Richest)","78.9",""
"Niger","2006","","None","","","68.2",""
"Niger","2006","","Primary","","","79.3",""
"Niger","2006","","Secondary or higher","","","81.4",""
"Niger","2006","Female","","","","68.3",""
"Niger","2006","Male","","","","71.1",""
"Nigeria","2008","","","Urban","","35.5",""
"Nigeria","2008","","","Rural","","21.6",""
"Nigeria","2008","","","","Q1 (Poorest)","13.2",""
"Nigeria","2008","","","","Q2","17.5",""
"Nigeria","2008","","","","Q3","26.2",""
"Nigeria","2008","","","","Q4","33.2",""
"Nigeria","2008","","","","Q5 (Richest)","44.4",""
"Nigeria","2008","","None","","","14.4",""
"Nigeria","2008","","Primary","","","27.5",""
"Nigeria","2008","","Secondary or higher","","","41.4",""
"Nigeria","2008","Female","","","","25.9",""
"Nigeria","2008","Male","","","","25.8",""
"Nigeria","2007","","","Urban","","46.6",""
"Nigeria","2007","","","Rural","","32.2",""
"Nigeria","2007","","","","Q1 (Poorest)","17.3",""
"Nigeria","2007","","","","Q2","26.5",""
"Nigeria","2007","","","","Q3","35.5",""
"Nigeria","2007","","","","Q4","47.8",""
"Nigeria","2007","","","","Q5 (Richest)","54.8",""
"Nigeria","2007","","None","","","22.3",""
"Nigeria","2007","","Primary","","","47.7",""
"Nigeria","2007","","Secondary or higher","","","52.1",""
"Nigeria","2007","Female","","","","35.6",""
"Nigeria","2007","Male","","","","37.6",""
"Nigeria","2003","","","Urban","","49.2",""
"Nigeria","2003","","","Rural","","27.0",""
"Nigeria","2003","","","","Q1 (Poorest)","22.6",""
"Nigeria","2003","","","","Q2","18.4",""
"Nigeria","2003","","","","Q3","24.5",""
"Nigeria","2003","","","","Q4","43.7",""
"Nigeria","2003","","","","Q5 (Richest)","65.4",""
"Nigeria","2003","","None","","","16.8",""
"Nigeria","2003","","Primary","","","40.5",""
"Nigeria","2003","","Secondary or higher","","","60.1",""
"Nigeria","2003","Female","","","","33.3",""
"Nigeria","2003","Male","","","","34.4",""
"Pakistan","2006","","","Urban","","61.9",""
"Pakistan","2006","","","Rural","","59.4",""
"Pakistan","2006","","","","Q1 (Poorest)","58.0",""
"Pakistan","2006","","","","Q2","56.1",""
"Pakistan","2006","","","","Q3","60.4",""
"Pakistan","2006","","","","Q4","62.2",""
"Pakistan","2006","","","","Q5 (Richest)","65.2",""
"Pakistan","2006","","None","","","58.0",""
"Pakistan","2006","","Primary","","","64.0",""
"Pakistan","2006","","Secondary or higher","","","64.2",""
"Pakistan","2006","Female","","","","59.8",""
"Pakistan","2006","Male","","","","60.5",""
"Peru","2004","","","Urban","","4.1","2"
"Peru","2004","","","Rural","","7.2","2"
"Peru","2004","","","","Q1 (Poorest)","7.0","2"
"Peru","2004","","","","Q2","7.6","2"
"Peru","2004","","","","Q3","5.3","2"
"Peru","2004","","","","Q4","3.7","2"
"Peru","2004","","","","Q5 (Richest)","2.8","2"
"Peru","2004","","None","","","7.5","2"
"Peru","2004","","Primary","","","6.9","2"
"Peru","2004","","Secondary or higher","","","4.4","2"
"Peru","2004","Female","","","","5.3","2"
"Peru","2004","Male","","","","5.6","2"
"Peru","2000","","","Urban","","2.2",""
"Peru","2000","","","Rural","","5.7",""
"Peru","2000","","","","Q1 (Poorest)","6.7",""
"Peru","2000","","","","Q2","4.7",""
"Peru","2000","","","","Q3","2.5",""
"Peru","2000","","","","Q4","1.7",""
"Peru","2000","","","","Q5 (Richest)","0.3",""
"Peru","2000","","None","","","4.4",""
"Peru","2000","","Primary","","","5.4",""
"Peru","2000","","Secondary or higher","","","2.5",""
"Peru","2000","Female","","","","3.4",""
"Peru","2000","Male","","","","4.1",""
"Philippines","2008","","","Urban","","76.1",""
"Philippines","2008","","","Rural","","75.6",""
"Philippines","2008","","","","Q1 (Poorest)","67.1",""
"Philippines","2008","","","","Q2","78.1",""
"Philippines","2008","","","","Q3","80.4",""
"Philippines","2008","","","","Q4","81.9",""
"Philippines","2008","","","","Q5 (Richest)","74.7",""
"Philippines","2008","","None","","","46.5",""
"Philippines","2008","","Primary","","","69.6",""
"Philippines","2008","","Secondary or higher","","","78.5",""
"Philippines","2008","Female","","","","75.4",""
"Philippines","2008","Male","","","","76.3",""
"Philippines","2003","","","Urban","","79.9",""
"Philippines","2003","","","Rural","","72.0",""
"Philippines","2003","","","","Q1 (Poorest)","64.4",""
"Philippines","2003","","","","Q2","73.3",""
"Philippines","2003","","","","Q3","79.5",""
"Philippines","2003","","","","Q4","83.7",""
"Philippines","2003","","","","Q5 (Richest)","87.3",""
"Philippines","2003","","None","","","36.8",""
"Philippines","2003","","Primary","","","67.4",""
"Philippines","2003","","Secondary or higher","","","80.6",""
"Philippines","2003","Female","","","","75.7",""
"Philippines","2003","Male","","","","76.3",""
"Rwanda","2010","","","Urban","","95.4",""
"Rwanda","2010","","","Rural","","92.6",""
"Rwanda","2010","","","","Q1 (Poorest)","91.5",""
"Rwanda","2010","","","","Q2","91.7",""
"Rwanda","2010","","","","Q3","92.3",""
"Rwanda","2010","","","","Q4","95.2",""
"Rwanda","2010","","","","Q5 (Richest)","94.6",""
"Rwanda","2010","","None","","","92.8",""
"Rwanda","2010","","Primary","","","92.8",""
"Rwanda","2010","","Secondary or higher","","","93.9",""
"Rwanda","2010","Female","","","","92.4",""
"Rwanda","2010","Male","","","","93.4",""
"Rwanda","2005","","","Urban","","85.2",""
"Rwanda","2005","","","Rural","","83.9",""
"Rwanda","2005","","","","Q1 (Poorest)","82.1",""
"Rwanda","2005","","","","Q2","86.7",""
"Rwanda","2005","","","","Q3","85.3",""
"Rwanda","2005","","","","Q4","81.3",""
"Rwanda","2005","","","","Q5 (Richest)","85.2",""
"Rwanda","2005","","None","","","82.2",""
"Rwanda","2005","","Primary","","","84.6",""
"Rwanda","2005","","Secondary or higher","","","87.0",""
"Rwanda","2005","Female","","","","84.3",""
"Rwanda","2005","Male","","","","84.0",""
"Rwanda","2000","","","Urban","","66.7",""
"Rwanda","2000","","","Rural","","69.5",""
"Rwanda","2000","","","","Q1 (Poorest)","62.9",""
"Rwanda","2000","","","","Q2","73.7",""
"Rwanda","2000","","","","Q3","72.0",""
"Rwanda","2000","","","","Q4","67.4",""
"Rwanda","2000","","","","Q5 (Richest)","66.7",""
"Rwanda","2000","","None","","","69.2",""
"Rwanda","2000","","Primary","","","68.2",""
"Rwanda","2000","","Secondary or higher","","","72.6",""
"Rwanda","2000","Female","","","","69.7",""
"Rwanda","2000","Male","","","","68.4",""
"Sao Tome and Principe","2008","","","Urban","","48.2",""
"Sao Tome and Principe","2008","","","Rural","","47.4",""
"Sao Tome and Principe","2008","","","","Q1 (Poorest)","42.3",""
"Sao Tome and Principe","2008","","","","Q2","40.6",""
"Sao Tome and Principe","2008","","","","Q3","46.0",""
"Sao Tome and Principe","2008","","","","Q4","54.1",""
"Sao Tome and Principe","2008","","","","Q5 (Richest)","58.7",""
"Sao Tome and Principe","2008","","None","","","35.0",""
"Sao Tome and Principe","2008","","Primary","","","44.9",""
"Sao Tome and Principe","2008","","Secondary or higher","","","58.5",""
"Sao Tome and Principe","2008","Female","","","","48.9",""
"Sao Tome and Principe","2008","Male","","","","46.6",""
"Senegal","2010","","","Urban","","81.4",""
"Senegal","2010","","","Rural","","76.3",""
"Senegal","2010","","","","Q1 (Poorest)","70.4",""
"Senegal","2010","","","","Q2","80.2",""
"Senegal","2010","","","","Q3","80.4",""
"Senegal","2010","","","","Q4","81.5",""
"Senegal","2010","","","","Q5 (Richest)","80.3",""
"Senegal","2010","","None","","","76.5",""
"Senegal","2010","","Primary","","","83.0",""
"Senegal","2010","","Secondary or higher","","","82.0",""
"Senegal","2010","Female","","","","77.7",""
"Senegal","2010","Male","","","","78.9",""
"Senegal","2005","","","Urban","","77.8",""
"Senegal","2005","","","Rural","","74.1",""
"Senegal","2005","","","","Q1 (Poorest)","74.1",""
"Senegal","2005","","","","Q2","71.6",""
"Senegal","2005","","","","Q3","74.4",""
"Senegal","2005","","","","Q4","79.5",""
"Senegal","2005","","","","Q5 (Richest)","79.5",""
"Senegal","2005","","None","","","74.4",""
"Senegal","2005","","Primary","","","77.2",""
"Senegal","2005","","Secondary or higher","","","81.6",""
"Senegal","2005","Female","","","","76.1",""
"Senegal","2005","Male","","","","75.0",""
"Sierra Leone","2008","","","Urban","","29.6",""
"Sierra Leone","2008","","","Rural","","24.6",""
"Sierra Leone","2008","","","","Q1 (Poorest)","23.5",""
"Sierra Leone","2008","","","","Q2","22.8",""
"Sierra Leone","2008","","","","Q3","28.2",""
"Sierra Leone","2008","","","","Q4","24.7",""
"Sierra Leone","2008","","","","Q5 (Richest)","32.0",""
"Sierra Leone","2008","","None","","","24.0",""
"Sierra Leone","2008","","Primary","","","29.8",""
"Sierra Leone","2008","","Secondary or higher","","","35.1",""
"Sierra Leone","2008","Female","","","","25.8",""
"Sierra Leone","2008","Male","","","","26.0",""
"Sierra Leone","2005","","","Urban","","47.3",""
"Sierra Leone","2005","","","Rural","","49.8",""
"Sierra Leone","2005","","","","Q1 (Poorest)","46.1",""
"Sierra Leone","2005","","","","Q2","46.3",""
"Sierra Leone","2005","","","","Q3","53.2",""
"Sierra Leone","2005","","","","Q4","52.0",""
"Sierra Leone","2005","","","","Q5 (Richest)","48.8",""
"Sierra Leone","2005","","None","","","49.3",""
"Sierra Leone","2005","","Primary","","","51.3",""
"Sierra Leone","2005","","Secondary or higher","","","47.0",""
"Sierra Leone","2005","Female","","","","48.4",""
"Sierra Leone","2005","Male","","","","50.1",""
"Somalia","2006","","","Urban","","29.2",""
"Somalia","2006","","","Rural","","21.5",""
"Somalia","2006","","","","Q1 (Poorest)","17.9",""
"Somalia","2006","","","","Q2","24.2",""
"Somalia","2006","","","","Q3","23.0",""
"Somalia","2006","","","","Q4","28.8",""
"Somalia","2006","","","","Q5 (Richest)","27.5",""
"Somalia","2006","","None","","","22.8",""
"Somalia","2006","","Primary","","","29.5",""
"Somalia","2006","","Secondary or higher","","","35.7",""
"Somalia","2006","Female","","","","23.5",""
"Somalia","2006","Male","","","","24.9",""
"Swaziland","2006","","","Urban","","75.8",""
"Swaziland","2006","","","Rural","","81.8",""
"Swaziland","2006","","","","Q1 (Poorest)","81.1",""
"Swaziland","2006","","","","Q2","79.1",""
"Swaziland","2006","","","","Q3","82.9",""
"Swaziland","2006","","","","Q4","83.7",""
"Swaziland","2006","","","","Q5 (Richest)","76.0",""
"Swaziland","2006","","None","","","71.2",""
"Swaziland","2006","","Primary","","","81.8",""
"Swaziland","2006","","Secondary or higher","","","81.2",""
"Swaziland","2006","Female","","","","80.6",""
"Swaziland","2006","Male","","","","80.4",""
"Syrian Arab Republic","2006","","","Urban","","3.5",""
"Syrian Arab Republic","2006","","","Rural","","2.3",""
"Syrian Arab Republic","2006","","","","Q1 (Poorest)","2.0",""
"Syrian Arab Republic","2006","","","","Q2","2.6",""
"Syrian Arab Republic","2006","","","","Q3","2.4",""
"Syrian Arab Republic","2006","","","","Q4","3.0",""
"Syrian Arab Republic","2006","","","","Q5 (Richest)","5.0",""
"Syrian Arab Republic","2006","","None","","","1.1",""
"Syrian Arab Republic","2006","","Primary","","","2.7",""
"Syrian Arab Republic","2006","","Secondary or higher","","","3.7",""
"Syrian Arab Republic","2006","Female","","","","2.6",""
"Syrian Arab Republic","2006","Male","","","","3.2",""
"Tajikistan","2005","","","Urban","","46.9",""
"Tajikistan","2005","","","Rural","","46.5",""
"Tajikistan","2005","","","","Q1 (Poorest)","34.0",""
"Tajikistan","2005","","","","Q2","46.1",""
"Tajikistan","2005","","","","Q3","54.2",""
"Tajikistan","2005","","","","Q4","55.9",""
"Tajikistan","2005","","","","Q5 (Richest)","45.0",""
"Tajikistan","2005","","None","","","39.3","1"
"Tajikistan","2005","","Primary","","","35.0",""
"Tajikistan","2005","","Secondary or higher","","","46.9",""
"Tajikistan","2005","Female","","","","47.4",""
"Tajikistan","2005","Male","","","","45.9",""
"Timor-Leste","2009","","","Urban","","50.5",""
"Timor-Leste","2009","","","Rural","","50.8",""
"Timor-Leste","2009","","","","Q1 (Poorest)","43.8",""
"Timor-Leste","2009","","","","Q2","44.4",""
"Timor-Leste","2009","","","","Q3","50.8",""
"Timor-Leste","2009","","","","Q4","56.6",""
"Timor-Leste","2009","","","","Q5 (Richest)","58.5",""
"Timor-Leste","2009","","None","","","42.9",""
"Timor-Leste","2009","","Primary","","","53.5",""
"Timor-Leste","2009","","Secondary or higher","","","55.5",""
"Timor-Leste","2009","Female","","","","50.8",""
"Timor-Leste","2009","Male","","","","50.6",""
"Togo","2006","","","Urban","","38.6",""
"Togo","2006","","","Rural","","39.7",""
"Togo","2006","","","","Q1 (Poorest)","35.4",""
"Togo","2006","","","","Q2","39.8",""
"Togo","2006","","","","Q3","39.0",""
"Togo","2006","","","","Q4","39.9",""
"Togo","2006","","","","Q5 (Richest)","42.6",""
"Togo","2006","","None","","","35.4",""
"Togo","2006","","Primary","","","42.8",""
"Togo","2006","","Secondary or higher","","","43.9",""
"Togo","2006","Female","","","","40.6",""
"Togo","2006","Male","","","","38.0",""
"Uganda","2006","","","Urban","","33.8",""
"Uganda","2006","","","Rural","","36.8",""
"Uganda","2006","","","","Q1 (Poorest)","37.0",""
"Uganda","2006","","","","Q2","38.4",""
"Uganda","2006","","","","Q3","37.2",""
"Uganda","2006","","","","Q4","34.1",""
"Uganda","2006","","","","Q5 (Richest)","34.8",""
"Uganda","2006","","None","","","36.9",""
"Uganda","2006","","Primary","","","35.6",""
"Uganda","2006","","Secondary or higher","","","39.8",""
"Uganda","2006","Female","","","","36.3",""
"Uganda","2006","Male","","","","36.6",""
"Uganda","2000","","","Urban","","43.3",""
"Uganda","2000","","","Rural","","37.8",""
"Uganda","2000","","","","Q1 (Poorest)","44.0",""
"Uganda","2000","","","","Q2","46.7",""
"Uganda","2000","","","","Q3","39.9",""
"Uganda","2000","","","","Q4","31.7",""
"Uganda","2000","","","","Q5 (Richest)","34.6",""
"Uganda","2000","","None","","","31.9",""
"Uganda","2000","","Primary","","","39.0",""
"Uganda","2000","","Secondary or higher","","","49.4",""
"Uganda","2000","Female","","","","38.9",""
"Uganda","2000","Male","","","","38.1",""
"United Republic of Tanzania","2010","","","Urban","","65.4",""
"United Republic of Tanzania","2010","","","Rural","","59.6",""
"United Republic of Tanzania","2010","","","","Q1 (Poorest)","53.3",""
"United Republic of Tanzania","2010","","","","Q2","54.2",""
"United Republic of Tanzania","2010","","","","Q3","62.7",""
