"Country or Area","Year(s)","GENDER","EDUCATION LEVEL","RESIDENCE AREA","WEALTH QUINTILE","Value","Value Footnotes"
"Guinea-Bissau","2006","","","","Q3","49.4",""
"Guinea-Bissau","2006","","","","Q4","56.2",""
"Guinea-Bissau","2006","","","","Q5 (Richest)","67.5",""
"Guinea-Bissau","2006","","None","","","48.8",""
"Guinea-Bissau","2006","","Primary","","","59.0",""
"Guinea-Bissau","2006","","Secondary or higher","","","68.2",""
"Guinea-Bissau","2006","Female","","","","53.4",""
"Guinea-Bissau","2006","Male","","","","52.6",""
"Guyana","2009","","","Urban","","61.3",""
"Guyana","2009","","","Rural","","54.7",""
"Guyana","2009","","","","Q1 (Poorest)","47.5",""
"Guyana","2009","","","","Q2","60.6",""
"Guyana","2009","","","","Q3","62.4",""
"Guyana","2009","","","","Q4","56.3",""
"Guyana","2009","","","","Q5 (Richest)","65.2","1"
"Guyana","2009","","Primary","","","52.7",""
"Guyana","2009","","Secondary or higher","","","58.8",""
"Guyana","2009","Female","","","","55.4",""
"Guyana","2009","Male","","","","56.6",""
"Guyana","2006","","","Urban","","85.0",""
"Guyana","2006","","","Rural","","81.0",""
"Guyana","2006","","","","Q1 (Poorest)","86.0",""
"Guyana","2006","","","","Q2","69.2",""
"Guyana","2006","","","","Q3","88.0",""
"Guyana","2006","","","","Q4","82.2","1"
"Guyana","2006","","","","Q5 (Richest)","85.5","1"
"Guyana","2006","","Primary","","","81.4",""
"Guyana","2006","","Secondary or higher","","","82.3",""
"Guyana","2006","Female","","","","81.2",""
"Guyana","2006","Male","","","","82.5",""
"Haiti","2005","","","Urban","","44.6",""
"Haiti","2005","","","Rural","","39.7",""
"Haiti","2005","","","","Q1 (Poorest)","34.2",""
"Haiti","2005","","","","Q2","39.7",""
"Haiti","2005","","","","Q3","44.7",""
"Haiti","2005","","","","Q4","37.0",""
"Haiti","2005","","","","Q5 (Richest)","56.2",""
"Haiti","2005","","None","","","36.1",""
"Haiti","2005","","Primary","","","39.0",""
"Haiti","2005","","Secondary or higher","","","52.2",""
"Haiti","2005","Female","","","","43.1",""
"Haiti","2005","Male","","","","39.7",""
"Haiti","2000","","","Urban","","33.6",""
"Haiti","2000","","","Rural","","33.5",""
"Haiti","2000","","","","Q1 (Poorest)","25.4",""
"Haiti","2000","","","","Q2","30.4",""
"Haiti","2000","","","","Q3","41.1",""
"Haiti","2000","","","","Q4","31.7",""
"Haiti","2000","","","","Q5 (Richest)","42.2",""
"Haiti","2000","","None","","","23.2",""
"Haiti","2000","","Primary","","","37.8",""
"Haiti","2000","","Secondary or higher","","","43.6",""
"Haiti","2000","Female","","","","34.0",""
"Haiti","2000","Male","","","","33.0",""
"Honduras","2005","","","Urban","","71.6",""
"Honduras","2005","","","Rural","","77.4",""
"Honduras","2005","","","","Q1 (Poorest)","77.0",""
"Honduras","2005","","","","Q2","77.3",""
"Honduras","2005","","","","Q3","77.6",""
"Honduras","2005","","","","Q4","71.8",""
"Honduras","2005","","","","Q5 (Richest)","68.2",""
"Honduras","2005","","None","","","73.9",""
"Honduras","2005","","Primary","","","75.1",""
"Honduras","2005","","Secondary or higher","","","74.9",""
"Honduras","2005","Female","","","","74.3",""
"Honduras","2005","Male","","","","75.6",""
"India","2005","","","Urban","","57.7",""
"India","2005","","","Rural","","38.7",""
"India","2005","","","","Q1 (Poorest)","24.4",""
"India","2005","","","","Q2","33.3",""
"India","2005","","","","Q3","47.1",""
"India","2005","","","","Q4","55.5",""
"India","2005","","","","Q5 (Richest)","71.0",""
"India","2005","","None","","","26.2",""
"India","2005","","Primary","","","45.7",""
"India","2005","","Secondary or higher","","","64.5",""
"India","2005","Female","","","","41.6",""
"India","2005","Male","","","","45.5",""
"Indonesia","2007","","","Urban","","67.6",""
"Indonesia","2007","","","Rural","","52.6",""
"Indonesia","2007","","","","Q1 (Poorest)","39.7",""
"Indonesia","2007","","","","Q2","53.2",""
"Indonesia","2007","","","","Q3","58.2",""
"Indonesia","2007","","","","Q4","68.2",""
"Indonesia","2007","","","","Q5 (Richest)","74.9",""
"Indonesia","2007","","None","","","19.6",""
"Indonesia","2007","","Primary","","","48.1",""
"Indonesia","2007","","Secondary or higher","","","67.8",""
"Indonesia","2007","Female","","","","61.1",""
"Indonesia","2007","Male","","","","56.6",""
"Indonesia","2002","","","Urban","","56.4",""
"Indonesia","2002","","","Rural","","47.1",""
"Indonesia","2002","","","","Q1 (Poorest)","37.2",""
"Indonesia","2002","","","","Q2","46.6",""
"Indonesia","2002","","","","Q3","52.5",""
"Indonesia","2002","","","","Q4","58.5",""
"Indonesia","2002","","","","Q5 (Richest)","64.7",""
"Indonesia","2002","","None","","","15.9",""
"Indonesia","2002","","Primary","","","40.7",""
"Indonesia","2002","","Secondary or higher","","","63.2",""
"Indonesia","2002","Female","","","","52.1",""
"Indonesia","2002","Male","","","","50.8",""
"Iraq","2006","","","Urban","","59.6",""
"Iraq","2006","","","Rural","","37.4",""
"Iraq","2006","","None","","","38.6",""
"Iraq","2006","","Primary","","","46.6",""
"Iraq","2006","","Secondary or higher","","","64.0",""
"Iraq","2006","Female","","","","50.6",""
"Iraq","2006","Male","","","","50.9",""
"Jamaica","2005","","","Urban","","67.9",""
"Jamaica","2005","","","Rural","","54.5",""
"Jamaica","2005","","Secondary or higher","","","61.2",""
"Jamaica","2005","Female","","","","61.9",""
"Jamaica","2005","Male","","","","60.9",""
"Jordan","2007","","","Urban","","88.6",""
"Jordan","2007","","","Rural","","76.6",""
"Jordan","2007","","","","Q1 (Poorest)","82.2",""
"Jordan","2007","","","","Q2","86.9",""
"Jordan","2007","","","","Q3","89.8",""
"Jordan","2007","","","","Q4","87.6",""
"Jordan","2007","","","","Q5 (Richest)","89.4",""
"Jordan","2007","","None","","","58.3",""
"Jordan","2007","","Primary","","","71.4",""
"Jordan","2007","","Secondary or higher","","","88.4",""
"Jordan","2007","Female","","","","87.8",""
"Jordan","2007","Male","","","","85.5",""
"Jordan","2002","","","Urban","","34.0",""
"Jordan","2002","","","Rural","","6.8",""
"Jordan","2002","","","","Q1 (Poorest)","29.4",""
"Jordan","2002","","","","Q2","28.1",""
"Jordan","2002","","","","Q3","28.4",""
"Jordan","2002","","","","Q4","18.3",""
"Jordan","2002","","","","Q5 (Richest)","34.2",""
"Jordan","2002","","None","","","5.6",""
"Jordan","2002","","Primary","","","18.2",""
"Jordan","2002","","Secondary or higher","","","29.5",""
"Jordan","2002","Female","","","","28.5",""
"Jordan","2002","Male","","","","27.2",""
"Kazakhstan","2006","","","Urban","","95.9",""
"Kazakhstan","2006","","","Rural","","94.7",""
"Kazakhstan","2006","","","","Q1 (Poorest)","95.4",""
"Kazakhstan","2006","","","","Q2","94.5",""
"Kazakhstan","2006","","","","Q3","93.7",""
"Kazakhstan","2006","","","","Q4","97.0",""
"Kazakhstan","2006","","","","Q5 (Richest)","96.3",""
"Kazakhstan","2006","","Secondary or higher","","","95.3",""
"Kazakhstan","2006","Female","","","","95.5",""
"Kazakhstan","2006","Male","","","","95.2",""
"Kenya","2008","","","Urban","","63.2",""
"Kenya","2008","","","Rural","","70.2",""
"Kenya","2008","","","","Q1 (Poorest)","61.6",""
"Kenya","2008","","","","Q2","67.9",""
"Kenya","2008","","","","Q3","75.8",""
"Kenya","2008","","","","Q4","69.8",""
"Kenya","2008","","","","Q5 (Richest)","69.6",""
"Kenya","2008","","None","","","66.7",""
"Kenya","2008","","Primary","","","67.4",""
"Kenya","2008","","Secondary or higher","","","72.6",""
"Kenya","2008","Female","","","","66.0",""
"Kenya","2008","Male","","","","71.3",""
"Kenya","2003","","","Urban","","53.5",""
"Kenya","2003","","","Rural","","51.6",""
"Kenya","2003","","","","Q1 (Poorest)","38.2",""
"Kenya","2003","","","","Q2","49.9",""
"Kenya","2003","","","","Q3","61.8",""
"Kenya","2003","","","","Q4","56.7",""
"Kenya","2003","","","","Q5 (Richest)","58.6",""
"Kenya","2003","","None","","","33.6",""
"Kenya","2003","","Primary","","","52.9",""
"Kenya","2003","","Secondary or higher","","","61.6",""
"Kenya","2003","Female","","","","52.9",""
"Kenya","2003","Male","","","","51.1",""
"Kyrgyzstan","2005","","","Urban","","31.2",""
"Kyrgyzstan","2005","","","Rural","","15.6",""
"Kyrgyzstan","2005","","","","Q1 (Poorest)","15.5",""
"Kyrgyzstan","2005","","","","Q2","19.4",""
"Kyrgyzstan","2005","","","","Q3","21.1",""
"Kyrgyzstan","2005","","","","Q4","14.5",""
"Kyrgyzstan","2005","","","","Q5 (Richest)","33.9",""
"Kyrgyzstan","2005","","Secondary or higher","","","21.7",""
"Kyrgyzstan","2005","Female","","","","18.0",""
"Kyrgyzstan","2005","Male","","","","25.8",""
"Lao People's Democratic Republic","2006","","","Urban","","40.6",""
"Lao People's Democratic Republic","2006","","","Rural","","25.1",""
"Lao People's Democratic Republic","2006","","","","Q1 (Poorest)","18.6",""
"Lao People's Democratic Republic","2006","","","","Q2","20.3",""
"Lao People's Democratic Republic","2006","","","","Q3","35.4",""
"Lao People's Democratic Republic","2006","","","","Q4","32.5",""
"Lao People's Democratic Republic","2006","","","","Q5 (Richest)","45.3",""
"Lao People's Democratic Republic","2006","","None","","","19.2",""
"Lao People's Democratic Republic","2006","","Primary","","","31.2",""
"Lao People's Democratic Republic","2006","","Secondary or higher","","","39.6",""
"Lao People's Democratic Republic","2006","Female","","","","26.3",""
"Lao People's Democratic Republic","2006","Male","","","","28.7",""
"Lesotho","2009","","","Urban","","71.4",""
"Lesotho","2009","","","Rural","","60.4",""
"Lesotho","2009","","","","Q1 (Poorest)","53.3",""
"Lesotho","2009","","","","Q2","61.0",""
"Lesotho","2009","","","","Q3","65.6",""
"Lesotho","2009","","","","Q4","63.1",""
"Lesotho","2009","","","","Q5 (Richest)","73.0",""
"Lesotho","2009","","Primary","","","58.7",""
"Lesotho","2009","","Secondary or higher","","","67.2",""
"Lesotho","2009","Female","","","","66.4",""
"Lesotho","2009","Male","","","","59.1",""
"Lesotho","2004","","","Urban","","68.0",""
"Lesotho","2004","","","Rural","","68.5",""
"Lesotho","2004","","","","Q1 (Poorest)","66.7",""
"Lesotho","2004","","","","Q2","68.6",""
"Lesotho","2004","","","","Q3","68.8",""
"Lesotho","2004","","","","Q4","68.5",""
"Lesotho","2004","","","","Q5 (Richest)","69.4",""
"Lesotho","2004","","Primary","","","68.7",""
"Lesotho","2004","","Secondary or higher","","","68.7",""
"Lesotho","2004","Female","","","","69.4",""
"Lesotho","2004","Male","","","","67.4",""
"Liberia","2007","","","Urban","","52.5",""
"Liberia","2007","","","Rural","","32.7",""
"Liberia","2007","","","","Q1 (Poorest)","23.4",""
"Liberia","2007","","","","Q2","30.2",""
"Liberia","2007","","","","Q3","41.5",""
"Liberia","2007","","","","Q4","51.9",""
"Liberia","2007","","","","Q5 (Richest)","55.7",""
"Liberia","2007","","None","","","37.0",""
"Liberia","2007","","Primary","","","33.4",""
"Liberia","2007","","Secondary or higher","","","53.9",""
"Liberia","2007","Female","","","","42.6",""
"Liberia","2007","Male","","","","36.1",""
"Madagascar","2008","","","Urban","","81.1",""
"Madagascar","2008","","","Rural","","59.4",""
"Madagascar","2008","","","","Q1 (Poorest)","41.3",""
"Madagascar","2008","","","","Q2","54.4",""
"Madagascar","2008","","","","Q3","65.0",""
"Madagascar","2008","","","","Q4","77.8",""
"Madagascar","2008","","","","Q5 (Richest)","82.8",""
"Madagascar","2008","","None","","","39.0",""
"Madagascar","2008","","Primary","","","64.7",""
"Madagascar","2008","","Secondary or higher","","","80.1",""
"Madagascar","2008","Female","","","","61.9",""
"Madagascar","2008","Male","","","","61.4",""
"Madagascar","2003","","","Urban","","69.8",""
"Madagascar","2003","","","Rural","","49.5",""
"Madagascar","2003","","","","Q1 (Poorest)","31.8",""
"Madagascar","2003","","","","Q2","43.5",""
"Madagascar","2003","","","","Q3","52.1",""
"Madagascar","2003","","","","Q4","71.9",""
"Madagascar","2003","","","","Q5 (Richest)","80.8",""
"Madagascar","2003","","None","","","29.6",""
"Madagascar","2003","","Primary","","","52.5",""
"Madagascar","2003","","Secondary or higher","","","78.7",""
"Madagascar","2003","Female","","","","58.8",""
"Madagascar","2003","Male","","","","46.6",""
"Malawi","2010","","","Urban","","76.2",""
"Malawi","2010","","","Rural","","82.2",""
"Malawi","2010","","","","Q1 (Poorest)","78.5",""
"Malawi","2010","","","","Q2","82.2",""
"Malawi","2010","","","","Q3","81.1",""
"Malawi","2010","","","","Q4","83.1",""
"Malawi","2010","","","","Q5 (Richest)","82.1",""
"Malawi","2010","","None","","","76.0",""
"Malawi","2010","","Primary","","","81.9",""
"Malawi","2010","","Secondary or higher","","","84.4",""
"Malawi","2010","Female","","","","81.2",""
"Malawi","2010","Male","","","","81.4",""
"Malawi","2006","","","Urban","","77.4",""
"Malawi","2006","","","Rural","","71.0",""
"Malawi","2006","","","","Q1 (Poorest)","68.5",""
"Malawi","2006","","","","Q2","70.4",""
"Malawi","2006","","","","Q3","71.1",""
"Malawi","2006","","","","Q4","72.7",""
"Malawi","2006","","","","Q5 (Richest)","78.4",""
"Malawi","2006","","None","","","66.0",""
"Malawi","2006","","Primary","","","71.7",""
"Malawi","2006","","Secondary or higher","","","84.2",""
"Malawi","2006","Female","","","","72.2",""
"Malawi","2006","Male","","","","71.5",""
"Malawi","2004","","","Urban","","70.7",""
"Malawi","2004","","","Rural","","64.1",""
"Malawi","2004","","","","Q1 (Poorest)","51.9",""
"Malawi","2004","","","","Q2","59.6",""
"Malawi","2004","","","","Q3","65.5",""
"Malawi","2004","","","","Q4","74.4",""
"Malawi","2004","","","","Q5 (Richest)","77.8",""
"Malawi","2004","","None","","","54.4",""
"Malawi","2004","","Primary","","","65.9",""
"Malawi","2004","","Secondary or higher","","","84.3",""
"Malawi","2004","Female","","","","63.5",""
"Malawi","2004","Male","","","","66.3",""
"Malawi","2000","","","Urban","","78.6",""
"Malawi","2000","","","Rural","","69.1",""
"Malawi","2000","","","","Q1 (Poorest)","62.3",""
"Malawi","2000","","","","Q2","66.6",""
"Malawi","2000","","","","Q3","70.0",""
"Malawi","2000","","","","Q4","75.4",""
"Malawi","2000","","","","Q5 (Richest)","79.0",""
"Malawi","2000","","None","","","64.2",""
"Malawi","2000","","Primary","","","71.2",""
"Malawi","2000","","Secondary or higher","","","87.5",""
"Malawi","2000","Female","","","","70.8",""
"Malawi","2000","Male","","","","70.0",""
"Maldives","2009","","","Urban","","91.4",""
"Maldives","2009","","","Rural","","93.5",""
"Maldives","2009","","","","Q1 (Poorest)","94.7",""
"Maldives","2009","","","","Q2","96.4",""
"Maldives","2009","","","","Q3","91.0",""
"Maldives","2009","","","","Q4","90.0",""
"Maldives","2009","","","","Q5 (Richest)","92.2",""
"Maldives","2009","","None","","","89.0",""
"Maldives","2009","","Primary","","","94.6",""
"Maldives","2009","","Secondary or higher","","","92.9",""
"Maldives","2009","Female","","","","92.3",""
"Maldives","2009","Male","","","","93.4",""
"Mali","2006","","","Urban","","53.8",""
"Mali","2006","","","Rural","","46.4",""
"Mali","2006","","","","Q1 (Poorest)","48.6",""
"Mali","2006","","","","Q2","43.7",""
"Mali","2006","","","","Q3","49.7",""
"Mali","2006","","","","Q4","45.0",""
"Mali","2006","","","","Q5 (Richest)","56.6",""
"Mali","2006","","None","","","46.4",""
"Mali","2006","","Primary","","","56.0",""
"Mali","2006","","Secondary or higher","","","69.7",""
"Mali","2006","Female","","","","45.2",""
"Mali","2006","Male","","","","51.8",""
"Mali","2001","","","Urban","","50.7",""
"Mali","2001","","","Rural","","21.7",""
"Mali","2001","","","","Q1 (Poorest)","19.5",""
"Mali","2001","","","","Q2","20.7",""
"Mali","2001","","","","Q3","19.0",""
"Mali","2001","","","","Q4","32.3",""
"Mali","2001","","","","Q5 (Richest)","56.3",""
"Mali","2001","","None","","","25.4",""
"Mali","2001","","Primary","","","38.8",""
"Mali","2001","","Secondary or higher","","","63.6",""
"Mali","2001","Female","","","","29.2",""
"Mali","2001","Male","","","","28.7",""
"Mauritania","2007","","","Urban","","26.6",""
"Mauritania","2007","","","Rural","","44.8",""
"Mauritania","2007","","","","Q1 (Poorest)","40.8",""
"Mauritania","2007","","","","Q2","48.0",""
"Mauritania","2007","","","","Q3","42.1",""
"Mauritania","2007","","","","Q4","27.8",""
"Mauritania","2007","","","","Q5 (Richest)","25.3",""
"Mauritania","2007","","None","","","37.3",""
"Mauritania","2007","","Primary","","","38.6",""
"Mauritania","2007","","Secondary or higher","","","26.3",""
"Mauritania","2007","Female","","","","38.6",""
"Mauritania","2007","Male","","","","36.0",""
"Mongolia","2005","","","Urban","","78.0",""
"Mongolia","2005","","","Rural","","75.0",""
"Mongolia","2005","","","","Q1 (Poorest)","77.2",""
"Mongolia","2005","","","","Q2","72.6",""
"Mongolia","2005","","","","Q3","77.6",""
"Mongolia","2005","","","","Q4","78.3",""
"Mongolia","2005","","","","Q5 (Richest)","78.9",""
"Mongolia","2005","","None","","","87.5","1"
"Mongolia","2005","","Primary","","","79.9",""
"Mongolia","2005","","Secondary or higher","","","76.0",""
"Mongolia","2005","Female","","","","77.4",""
"Mongolia","2005","Male","","","","76.0",""
"Montenegro","2005","","","Urban","","4.6",""
"Montenegro","2005","","","Rural","","1.3",""
"Montenegro","2005","","","","Q1 (Poorest)","0.0","1"
"Montenegro","2005","","","","Q2","6.2","1"
"Montenegro","2005","","","","Q3","0.0","1"
"Montenegro","2005","","","","Q4","6.4","1"
"Montenegro","2005","","Primary","","","4.2","1"
"Montenegro","2005","","Secondary or higher","","","3.1",""
"Montenegro","2005","Female","","","","3.2",""
"Montenegro","2005","Male","","","","3.6",""
"Morocco","2003","","","Urban","","93.5",""
"Morocco","2003","","","Rural","","84.2",""
"Morocco","2003","","","","Q1 (Poorest)","81.0",""
"Morocco","2003","","","","Q2","85.4",""
"Morocco","2003","","","","Q3","90.6",""
"Morocco","2003","","","","Q4","94.8",""
"Morocco","2003","","","","Q5 (Richest)","97.4",""
"Morocco","2003","","None","","","86.1",""
"Morocco","2003","","Primary","","","91.8",""
"Morocco","2003","","Secondary or higher","","","95.8",""
"Morocco","2003","Female","","","","91.2",""
"Morocco","2003","Male","","","","87.0",""
"Mozambique","2008","","","Urban","","74.4",""
"Mozambique","2008","","","Rural","","54.9",""
"Mozambique","2008","","","","Q1 (Poorest)","46.4",""
"Mozambique","2008","","","","Q2","50.9",""
"Mozambique","2008","","","","Q3","62.4",""
"Mozambique","2008","","","","Q4","71.2",""
"Mozambique","2008","","","","Q5 (Richest)","78.4",""
"Mozambique","2008","","None","","","52.5",""
"Mozambique","2008","","Primary","","","62.1",""
"Mozambique","2008","","Secondary or higher","","","78.4",""
"Mozambique","2008","Female","","","","59.1",""
"Mozambique","2008","Male","","","","61.5",""
"Mozambique","2003","","","Urban","","80.7",""
"Mozambique","2003","","","Rural","","56.6",""
"Mozambique","2003","","","","Q1 (Poorest)","45.6",""
"Mozambique","2003","","","","Q2","53.9",""
"Mozambique","2003","","","","Q3","62.0",""
"Mozambique","2003","","","","Q4","78.7",""
"Mozambique","2003","","","","Q5 (Richest)","90.8",""
"Mozambique","2003","","None","","","49.1",""
"Mozambique","2003","","Primary","","","74.1",""
"Mozambique","2003","","Secondary or higher","","","97.7",""
"Mozambique","2003","Female","","","","63.4",""
"Mozambique","2003","Male","","","","64.1",""
"Namibia","2006","","","Urban","","71.5",""
"Namibia","2006","","","Rural","","67.0",""
"Namibia","2006","","","","Q1 (Poorest)","59.3",""
"Namibia","2006","","","","Q2","69.2",""
"Namibia","2006","","","","Q3","62.7",""
"Namibia","2006","","","","Q4","76.1",""
"Namibia","2006","","","","Q5 (Richest)","81.6",""
"Namibia","2006","","None","","","44.3",""
"Namibia","2006","","Primary","","","68.1",""
"Namibia","2006","","Secondary or higher","","","74.0",""
"Namibia","2006","Female","","","","70.8",""
"Namibia","2006","Male","","","","66.9",""
"Namibia","2000","","","Urban","","69.5",""
"Namibia","2000","","","Rural","","62.5",""
"Namibia","2000","","","","Q1 (Poorest)","55.9",""
"Namibia","2000","","","","Q2","66.5",""
"Namibia","2000","","","","Q3","61.8",""
"Namibia","2000","","","","Q4","71.7",""
"Namibia","2000","","","","Q5 (Richest)","69.4",""
"Namibia","2000","","None","","","51.3",""
"Namibia","2000","","Primary","","","67.8",""
"Namibia","2000","","Secondary or higher","","","67.1",""
"Namibia","2000","Female","","","","67.8",""
"Namibia","2000","Male","","","","62.0",""
"Nepal","2011","","","Urban","","90.0",""
"Nepal","2011","","","Rural","","86.8",""
"Nepal","2011","","","","Q1 (Poorest)","85.0",""
"Nepal","2011","","","","Q2","83.8",""
"Nepal","2011","","","","Q3","84.0",""
"Nepal","2011","","","","Q4","91.5",""
"Nepal","2011","","","","Q5 (Richest)","95.7",""
"Nepal","2011","","None","","","78.4",""
"Nepal","2011","","Primary","","","94.6",""
"Nepal","2011","","Secondary or higher","","","94.1",""
"Nepal","2011","Female","","","","85.7",""
"Nepal","2011","Male","","","","88.4",""
"Nepal","2006","","","Urban","","87.0",""
"Nepal","2006","","","Rural","","82.4",""
"Nepal","2006","","","","Q1 (Poorest)","68.0",""
"Nepal","2006","","","","Q2","82.4",""
"Nepal","2006","","","","Q3","87.1",""
"Nepal","2006","","","","Q4","91.1",""
"Nepal","2006","","","","Q5 (Richest)","93.5",""
"Nepal","2006","","None","","","74.5",""
"Nepal","2006","","Primary","","","88.2",""
"Nepal","2006","","Secondary or higher","","","98.1",""
"Nepal","2006","Female","","","","80.8",""
"Nepal","2006","Male","","","","84.9",""
"Nepal","2001","","","Urban","","74.9",""
"Nepal","2001","","","Rural","","65.0",""
"Nepal","2001","","","","Q1 (Poorest)","54.2",""
"Nepal","2001","","","","Q2","62.4",""
"Nepal","2001","","","","Q3","64.5",""
"Nepal","2001","","","","Q4","74.7",""
"Nepal","2001","","","","Q5 (Richest)","81.6",""
"Nepal","2001","","None","","","57.0",""
"Nepal","2001","","Primary","","","83.2",""
"Nepal","2001","","Secondary or higher","","","90.0",""
"Nepal","2001","Female","","","","63.9",""
"Nepal","2001","Male","","","","67.5",""
"Nicaragua","2001","","","Urban","","66.2",""
"Nicaragua","2001","","","Rural","","60.3",""
"Nicaragua","2001","","","","Q1 (Poorest)","54.4",""
"Nicaragua","2001","","","","Q2","74.3",""
"Nicaragua","2001","","","","Q3","67.1",""
"Nicaragua","2001","","","","Q4","61.1",""
"Nicaragua","2001","","","","Q5 (Richest)","59.4",""
"Nicaragua","2001","","None","","","56.7",""
"Nicaragua","2001","","Primary","","","67.1",""
"Nicaragua","2001","","Secondary or higher","","","62.3",""
"Nicaragua","2001","Female","","","","62.2",""
"Nicaragua","2001","Male","","","","64.2",""
"Niger","2006","","","Urban","","49.9",""
"Niger","2006","","","Rural","","26.2",""
"Niger","2006","","","","Q1 (Poorest)","20.5",""
"Niger","2006","","","","Q2","26.6",""
"Niger","2006","","","","Q3","25.1",""
"Niger","2006","","","","Q4","29.8",""
"Niger","2006","","","","Q5 (Richest)","49.7",""
"Niger","2006","","None","","","26.4",""
"Niger","2006","","Primary","","","51.8",""
"Niger","2006","","Secondary or higher","","","54.4",""
"Niger","2006","Female","","","","31.0",""
"Niger","2006","Male","","","","29.3",""
"Nigeria","2008","","","Urban","","37.8",""
"Nigeria","2008","","","Rural","","16.3",""
"Nigeria","2008","","","","Q1 (Poorest)","4.8",""
"Nigeria","2008","","","","Q2","11.9",""
"Nigeria","2008","","","","Q3","19.7",""
"Nigeria","2008","","","","Q4","33.8",""
"Nigeria","2008","","","","Q5 (Richest)","52.9",""
"Nigeria","2008","","None","","","6.6",""
"Nigeria","2008","","Primary","","","23.1",""
"Nigeria","2008","","Secondary or higher","","","45.5",""
"Nigeria","2008","Female","","","","22.9",""
"Nigeria","2008","Male","","","","22.7",""
"Nigeria","2007","","","Urban","","32.1",""
"Nigeria","2007","","","Rural","","11.3",""
"Nigeria","2007","","","","Q1 (Poorest)","5.9",""
"Nigeria","2007","","","","Q2","8.7",""
"Nigeria","2007","","","","Q3","9.4",""
"Nigeria","2007","","","","Q4","27.0",""
"Nigeria","2007","","","","Q5 (Richest)","35.9",""
"Nigeria","2007","","None","","","5.6",""
"Nigeria","2007","","Primary","","","22.0",""
"Nigeria","2007","","Secondary or higher","","","35.1",""
"Nigeria","2007","Female","","","","18.0",""
"Nigeria","2007","Male","","","","17.2",""
"Nigeria","2003","","","Urban","","25.4",""
"Nigeria","2003","","","Rural","","8.0",""
"Nigeria","2003","","","","Q1 (Poorest)","3.5",""
"Nigeria","2003","","","","Q2","3.9",""
"Nigeria","2003","","","","Q3","9.5",""
"Nigeria","2003","","","","Q4","11.4",""
"Nigeria","2003","","","","Q5 (Richest)","41.1",""
"Nigeria","2003","","None","","","3.8",""
"Nigeria","2003","","Primary","","","14.0",""
"Nigeria","2003","","Secondary or higher","","","30.3",""
"Nigeria","2003","Female","","","","17.4",""
"Nigeria","2003","Male","","","","9.6",""
"Pakistan","2006","","","Urban","","54.2",""
"Pakistan","2006","","","Rural","","44.1",""
"Pakistan","2006","","","","Q1 (Poorest)","25.9",""
"Pakistan","2006","","","","Q2","40.3",""
"Pakistan","2006","","","","Q3","51.7",""
"Pakistan","2006","","","","Q4","58.0",""
"Pakistan","2006","","","","Q5 (Richest)","63.7",""
"Pakistan","2006","","None","","","37.7",""
"Pakistan","2006","","Primary","","","53.5",""
"Pakistan","2006","","Secondary or higher","","","69.9",""
"Pakistan","2006","Female","","","","44.5",""
"Pakistan","2006","Male","","","","49.8",""
"Peru","2004","","","Urban","","55.5","2"
"Peru","2004","","","Rural","","52.0","2"
"Peru","2004","","","","Q1 (Poorest)","47.3","2"
"Peru","2004","","","","Q2","53.7","2"
"Peru","2004","","","","Q3","52.0","2"
"Peru","2004","","","","Q4","56.6","2"
"Peru","2004","","","","Q5 (Richest)","61.1","2"
"Peru","2004","","None","","","53.3","2"
"Peru","2004","","Primary","","","51.4","2"
"Peru","2004","","Secondary or higher","","","55.6","2"
"Peru","2004","Female","","","","54.5","2"
"Peru","2004","Male","","","","53.6","2"
"Peru","2000","","","Urban","","60.4",""
"Peru","2000","","","Rural","","51.3",""
"Peru","2000","","","","Q1 (Poorest)","50.0",""
"Peru","2000","","","","Q2","50.1",""
"Peru","2000","","","","Q3","62.6",""
"Peru","2000","","","","Q4","64.3",""
"Peru","2000","","","","Q5 (Richest)","62.0",""
"Peru","2000","","None","","","43.8",""
"Peru","2000","","Primary","","","51.7",""
"Peru","2000","","Secondary or higher","","","61.2",""
"Peru","2000","Female","","","","57.4",""
"Peru","2000","Male","","","","55.6",""
"Philippines","2008","","","Urban","","82.3",""
"Philippines","2008","","","Rural","","76.8",""
"Philippines","2008","","","","Q1 (Poorest)","63.6",""
"Philippines","2008","","","","Q2","81.6",""
"Philippines","2008","","","","Q3","82.3",""
"Philippines","2008","","","","Q4","89.4",""
"Philippines","2008","","","","Q5 (Richest)","87.1",""
"Philippines","2008","","None","","","25.9","1"
"Philippines","2008","","Primary","","","65.9",""
"Philippines","2008","","Secondary or higher","","","84.8",""
"Philippines","2008","Female","","","","78.5",""
"Philippines","2008","Male","","","","80.5",""
"Philippines","2003","","","Urban","","74.6",""
"Philippines","2003","","","Rural","","65.1",""
"Philippines","2003","","","","Q1 (Poorest)","55.5",""
"Philippines","2003","","","","Q2","69.3",""
"Philippines","2003","","","","Q3","78.4",""
"Philippines","2003","","","","Q4","72.4",""
"Philippines","2003","","","","Q5 (Richest)","83.0",""
"Philippines","2003","","None","","","43.6","1"
"Philippines","2003","","Primary","","","59.2",""
"Philippines","2003","","Secondary or higher","","","74.8",""
"Philippines","2003","Female","","","","71.5",""
"Philippines","2003","Male","","","","68.4",""
"Republic of Moldova","2005","","","Urban","","36.8",""
"Republic of Moldova","2005","","","Rural","","37.1",""
