"Country or Area","Year(s)","GENDER","EDUCATION LEVEL","RESIDENCE AREA","WEALTH QUINTILE","Value","Value Footnotes"
"Guinea-Bissau","2006","","","","Q3","71.4",""
"Guinea-Bissau","2006","","","","Q4","79.3",""
"Guinea-Bissau","2006","","","","Q5 (Richest)","90.4",""
"Guinea-Bissau","2006","","None","","","72.4",""
"Guinea-Bissau","2006","","Primary","","","80.4",""
"Guinea-Bissau","2006","","Secondary or higher","","","86.7",""
"Guinea-Bissau","2006","Female","","","","74.2",""
"Guinea-Bissau","2006","Male","","","","76.8",""
"Guyana","2009","","","Urban","","82.2",""
"Guyana","2009","","","Rural","","69.8",""
"Guyana","2009","","","","Q1 (Poorest)","57.6",""
"Guyana","2009","","","","Q2","81.8",""
"Guyana","2009","","","","Q3","79.2",""
"Guyana","2009","","","","Q4","75.5",""
"Guyana","2009","","","","Q5 (Richest)","87.2","1"
"Guyana","2009","","Primary","","","62.9",""
"Guyana","2009","","Secondary or higher","","","76.4",""
"Guyana","2009","Female","","","","75.6",""
"Guyana","2009","Male","","","","68.6",""
"Guyana","2006","","","Urban","","93.7",""
"Guyana","2006","","","Rural","","92.9",""
"Guyana","2006","","","","Q1 (Poorest)","94.5",""
"Guyana","2006","","","","Q2","91.2",""
"Guyana","2006","","","","Q3","95.4",""
"Guyana","2006","","","","Q4","92.2","1"
"Guyana","2006","","","","Q5 (Richest)","90.7","1"
"Guyana","2006","","Primary","","","91.6",""
"Guyana","2006","","Secondary or higher","","","93.2",""
"Guyana","2006","Female","","","","94.3",""
"Guyana","2006","Male","","","","91.8",""
"Haiti","2005","","","Urban","","61.9",""
"Haiti","2005","","","Rural","","55.6",""
"Haiti","2005","","","","Q1 (Poorest)","50.0",""
"Haiti","2005","","","","Q2","55.8",""
"Haiti","2005","","","","Q3","63.4",""
"Haiti","2005","","","","Q4","56.0",""
"Haiti","2005","","","","Q5 (Richest)","67.0",""
"Haiti","2005","","None","","","51.5",""
"Haiti","2005","","Primary","","","56.7",""
"Haiti","2005","","Secondary or higher","","","67.5",""
"Haiti","2005","Female","","","","61.1",""
"Haiti","2005","Male","","","","54.3",""
"Haiti","2000","","","Urban","","60.9",""
"Haiti","2000","","","Rural","","50.2",""
"Haiti","2000","","","","Q1 (Poorest)","42.8",""
"Haiti","2000","","","","Q2","49.2",""
"Haiti","2000","","","","Q3","58.4",""
"Haiti","2000","","","","Q4","58.6",""
"Haiti","2000","","","","Q5 (Richest)","63.3",""
"Haiti","2000","","None","","","43.8",""
"Haiti","2000","","Primary","","","55.9",""
"Haiti","2000","","Secondary or higher","","","69.9",""
"Haiti","2000","Female","","","","53.6",""
"Haiti","2000","Male","","","","54.2",""
"Honduras","2005","","","Urban","","84.2",""
"Honduras","2005","","","Rural","","86.2",""
"Honduras","2005","","","","Q1 (Poorest)","85.2",""
"Honduras","2005","","","","Q2","86.6",""
"Honduras","2005","","","","Q3","85.6",""
"Honduras","2005","","","","Q4","83.9",""
"Honduras","2005","","","","Q5 (Richest)","85.4",""
"Honduras","2005","","None","","","81.2",""
"Honduras","2005","","Primary","","","85.7",""
"Honduras","2005","","Secondary or higher","","","86.1",""
"Honduras","2005","Female","","","","84.8",""
"Honduras","2005","Male","","","","85.9",""
"India","2005","","","Urban","","71.8",""
"India","2005","","","Rural","","54.2",""
"India","2005","","","","Q1 (Poorest)","39.9",""
"India","2005","","","","Q2","48.2",""
"India","2005","","","","Q3","61.6",""
"India","2005","","","","Q4","72.0",""
"India","2005","","","","Q5 (Richest)","85.2",""
"India","2005","","None","","","41.0",""
"India","2005","","Primary","","","60.6",""
"India","2005","","Secondary or higher","","","80.2",""
"India","2005","Female","","","","55.8",""
"India","2005","Male","","","","61.4",""
"Indonesia","2007","","","Urban","","82.0",""
"Indonesia","2007","","","Rural","","72.5",""
"Indonesia","2007","","","","Q1 (Poorest)","63.2",""
"Indonesia","2007","","","","Q2","74.4",""
"Indonesia","2007","","","","Q3","78.2",""
"Indonesia","2007","","","","Q4","81.6",""
"Indonesia","2007","","","","Q5 (Richest)","84.9",""
"Indonesia","2007","","None","","","49.0",""
"Indonesia","2007","","Primary","","","68.8",""
"Indonesia","2007","","Secondary or higher","","","82.8",""
"Indonesia","2007","Female","","","","77.9",""
"Indonesia","2007","Male","","","","75.1",""
"Indonesia","2002","","","Urban","","77.6",""
"Indonesia","2002","","","Rural","","66.2",""
"Indonesia","2002","","","","Q1 (Poorest)","59.5",""
"Indonesia","2002","","","","Q2","64.8",""
"Indonesia","2002","","","","Q3","71.7",""
"Indonesia","2002","","","","Q4","78.9",""
"Indonesia","2002","","","","Q5 (Richest)","84.9",""
"Indonesia","2002","","None","","","41.8",""
"Indonesia","2002","","Primary","","","60.5",""
"Indonesia","2002","","Secondary or higher","","","83.2",""
"Indonesia","2002","Female","","","","70.5",""
"Indonesia","2002","Male","","","","72.6",""
"Iraq","2006","","","Urban","","75.4",""
"Iraq","2006","","","Rural","","60.8",""
"Iraq","2006","","None","","","60.8",""
"Iraq","2006","","Primary","","","66.4",""
"Iraq","2006","","Secondary or higher","","","79.5",""
"Iraq","2006","Female","","","","69.0",""
"Iraq","2006","Male","","","","70.0",""
"Jamaica","2005","","","Urban","","86.6",""
"Jamaica","2005","","","Rural","","75.8",""
"Jamaica","2005","","Secondary or higher","","","82.0",""
"Jamaica","2005","Female","","","","81.3",""
"Jamaica","2005","Male","","","","81.4",""
"Jordan","2007","","","Urban","","94.6",""
"Jordan","2007","","","Rural","","90.7",""
"Jordan","2007","","","","Q1 (Poorest)","91.7",""
"Jordan","2007","","","","Q2","93.8",""
"Jordan","2007","","","","Q3","96.6",""
"Jordan","2007","","","","Q4","93.0",""
"Jordan","2007","","","","Q5 (Richest)","95.8",""
"Jordan","2007","","None","","","85.0",""
"Jordan","2007","","Primary","","","81.6",""
"Jordan","2007","","Secondary or higher","","","95.0",""
"Jordan","2007","Female","","","","94.8",""
"Jordan","2007","Male","","","","93.0",""
"Jordan","2002","","","Urban","","95.4",""
"Jordan","2002","","","Rural","","94.2",""
"Jordan","2002","","","","Q1 (Poorest)","94.6",""
"Jordan","2002","","","","Q2","94.6",""
"Jordan","2002","","","","Q3","96.3",""
"Jordan","2002","","","","Q4","96.7",""
"Jordan","2002","","","","Q5 (Richest)","93.9",""
"Jordan","2002","","None","","","80.8",""
"Jordan","2002","","Primary","","","93.2",""
"Jordan","2002","","Secondary or higher","","","95.9",""
"Jordan","2002","Female","","","","95.6",""
"Jordan","2002","Male","","","","94.7",""
"Kazakhstan","2006","","","Urban","","98.5",""
"Kazakhstan","2006","","","Rural","","99.2",""
"Kazakhstan","2006","","","","Q1 (Poorest)","98.9",""
"Kazakhstan","2006","","","","Q2","98.8",""
"Kazakhstan","2006","","","","Q3","98.0",""
"Kazakhstan","2006","","","","Q4","98.9",""
"Kazakhstan","2006","","","","Q5 (Richest)","99.7",""
"Kazakhstan","2006","","Secondary or higher","","","99.0",""
"Kazakhstan","2006","Female","","","","98.9",""
"Kazakhstan","2006","Male","","","","98.8",""
"Kenya","2008","","","Urban","","90.4",""
"Kenya","2008","","","Rural","","83.4",""
"Kenya","2008","","","","Q1 (Poorest)","75.6",""
"Kenya","2008","","","","Q2","80.8",""
"Kenya","2008","","","","Q3","85.5",""
"Kenya","2008","","","","Q4","89.8",""
"Kenya","2008","","","","Q5 (Richest)","93.9",""
"Kenya","2008","","None","","","78.8",""
"Kenya","2008","","Primary","","","83.4",""
"Kenya","2008","","Secondary or higher","","","92.1",""
"Kenya","2008","Female","","","","85.9",""
"Kenya","2008","Male","","","","84.1",""
"Kenya","2003","","","Urban","","85.9",""
"Kenya","2003","","","Rural","","69.7",""
"Kenya","2003","","","","Q1 (Poorest)","54.8",""
"Kenya","2003","","","","Q2","68.1",""
"Kenya","2003","","","","Q3","79.3",""
"Kenya","2003","","","","Q4","80.3",""
"Kenya","2003","","","","Q5 (Richest)","88.0",""
"Kenya","2003","","None","","","51.1",""
"Kenya","2003","","Primary","","","73.2",""
"Kenya","2003","","Secondary or higher","","","85.0",""
"Kenya","2003","Female","","","","72.1",""
"Kenya","2003","Male","","","","72.9",""
"Kyrgyzstan","2005","","","Urban","","86.8",""
"Kyrgyzstan","2005","","","Rural","","81.3",""
"Kyrgyzstan","2005","","","","Q1 (Poorest)","79.8",""
"Kyrgyzstan","2005","","","","Q2","83.0",""
"Kyrgyzstan","2005","","","","Q3","79.5",""
"Kyrgyzstan","2005","","","","Q4","84.5",""
"Kyrgyzstan","2005","","","","Q5 (Richest)","89.7",""
"Kyrgyzstan","2005","","Secondary or higher","","","83.5",""
"Kyrgyzstan","2005","Female","","","","82.1",""
"Kyrgyzstan","2005","Male","","","","85.0",""
"Lao People's Democratic Republic","2006","","","Urban","","54.4",""
"Lao People's Democratic Republic","2006","","","Rural","","37.6",""
"Lao People's Democratic Republic","2006","","","","Q1 (Poorest)","32.8",""
"Lao People's Democratic Republic","2006","","","","Q2","32.1",""
"Lao People's Democratic Republic","2006","","","","Q3","45.8",""
"Lao People's Democratic Republic","2006","","","","Q4","45.0",""
"Lao People's Democratic Republic","2006","","","","Q5 (Richest)","60.2",""
"Lao People's Democratic Republic","2006","","None","","","31.2",""
"Lao People's Democratic Republic","2006","","Primary","","","43.6",""
"Lao People's Democratic Republic","2006","","Secondary or higher","","","55.2",""
"Lao People's Democratic Republic","2006","Female","","","","38.3",""
"Lao People's Democratic Republic","2006","Male","","","","42.2",""
"Lesotho","2009","","","Urban","","90.0",""
"Lesotho","2009","","","Rural","","77.5",""
"Lesotho","2009","","","","Q1 (Poorest)","67.8",""
"Lesotho","2009","","","","Q2","77.5",""
"Lesotho","2009","","","","Q3","82.8",""
"Lesotho","2009","","","","Q4","83.8",""
"Lesotho","2009","","","","Q5 (Richest)","91.7",""
"Lesotho","2009","","Primary","","","74.8",""
"Lesotho","2009","","Secondary or higher","","","86.3",""
"Lesotho","2009","Female","","","","82.6",""
"Lesotho","2009","Male","","","","77.9",""
"Lesotho","2004","","","Urban","","91.1",""
"Lesotho","2004","","","Rural","","83.8",""
"Lesotho","2004","","","","Q1 (Poorest)","81.9",""
"Lesotho","2004","","","","Q2","87.6",""
"Lesotho","2004","","","","Q3","85.3",""
"Lesotho","2004","","","","Q4","84.7",""
"Lesotho","2004","","","","Q5 (Richest)","84.6",""
"Lesotho","2004","","Primary","","","85.0",""
"Lesotho","2004","","Secondary or higher","","","85.3",""
"Lesotho","2004","Female","","","","84.4",""
"Lesotho","2004","Male","","","","85.5",""
"Liberia","2007","","","Urban","","76.7",""
"Liberia","2007","","","Rural","","56.4",""
"Liberia","2007","","","","Q1 (Poorest)","45.1",""
"Liberia","2007","","","","Q2","55.2",""
"Liberia","2007","","","","Q3","64.0",""
"Liberia","2007","","","","Q4","74.4",""
"Liberia","2007","","","","Q5 (Richest)","86.2",""
"Liberia","2007","","None","","","57.8",""
"Liberia","2007","","Primary","","","60.8",""
"Liberia","2007","","Secondary or higher","","","78.4",""
"Liberia","2007","Female","","","","65.0",""
"Liberia","2007","Male","","","","61.3",""
"Madagascar","2008","","","Urban","","87.1",""
"Madagascar","2008","","","Rural","","67.6",""
"Madagascar","2008","","","","Q1 (Poorest)","51.0",""
"Madagascar","2008","","","","Q2","62.0",""
"Madagascar","2008","","","","Q3","73.5",""
"Madagascar","2008","","","","Q4","83.5",""
"Madagascar","2008","","","","Q5 (Richest)","90.5",""
"Madagascar","2008","","None","","","47.7",""
"Madagascar","2008","","Primary","","","72.7",""
"Madagascar","2008","","Secondary or higher","","","87.0",""
"Madagascar","2008","Female","","","","70.2",""
"Madagascar","2008","Male","","","","69.0",""
"Madagascar","2003","","","Urban","","73.9",""
"Madagascar","2003","","","Rural","","55.9",""
"Madagascar","2003","","","","Q1 (Poorest)","38.4",""
"Madagascar","2003","","","","Q2","48.8",""
"Madagascar","2003","","","","Q3","58.7",""
"Madagascar","2003","","","","Q4","79.3",""
"Madagascar","2003","","","","Q5 (Richest)","84.0",""
"Madagascar","2003","","None","","","36.1",""
"Madagascar","2003","","Primary","","","58.0",""
"Madagascar","2003","","Secondary or higher","","","85.2",""
"Madagascar","2003","Female","","","","65.6",""
"Madagascar","2003","Male","","","","51.6",""
"Malawi","2010","","","Urban","","96.0",""
"Malawi","2010","","","Rural","","92.5",""
"Malawi","2010","","","","Q1 (Poorest)","90.2",""
"Malawi","2010","","","","Q2","92.5",""
"Malawi","2010","","","","Q3","91.5",""
"Malawi","2010","","","","Q4","96.0",""
"Malawi","2010","","","","Q5 (Richest)","95.9",""
"Malawi","2010","","None","","","89.2",""
"Malawi","2010","","Primary","","","93.4",""
"Malawi","2010","","Secondary or higher","","","95.5",""
"Malawi","2010","Female","","","","94.3",""
"Malawi","2010","Male","","","","91.7",""
"Malawi","2006","","","Urban","","87.6",""
"Malawi","2006","","","Rural","","86.1",""
"Malawi","2006","","","","Q1 (Poorest)","84.3",""
"Malawi","2006","","","","Q2","87.7",""
"Malawi","2006","","","","Q3","86.9",""
"Malawi","2006","","","","Q4","84.8",""
"Malawi","2006","","","","Q5 (Richest)","88.5",""
"Malawi","2006","","None","","","82.7",""
"Malawi","2006","","Primary","","","85.8",""
"Malawi","2006","","Secondary or higher","","","96.0",""
"Malawi","2006","Female","","","","86.9",""
"Malawi","2006","Male","","","","85.7",""
"Malawi","2004","","","Urban","","86.8",""
"Malawi","2004","","","Rural","","77.6",""
"Malawi","2004","","","","Q1 (Poorest)","67.4",""
"Malawi","2004","","","","Q2","76.5",""
"Malawi","2004","","","","Q3","78.9",""
"Malawi","2004","","","","Q4","85.6",""
"Malawi","2004","","","","Q5 (Richest)","88.3",""
"Malawi","2004","","None","","","72.0",""
"Malawi","2004","","Primary","","","78.9",""
"Malawi","2004","","Secondary or higher","","","93.9",""
"Malawi","2004","Female","","","","78.6",""
"Malawi","2004","Male","","","","78.8",""
"Malawi","2000","","","Urban","","90.6",""
"Malawi","2000","","","Rural","","82.0",""
"Malawi","2000","","","","Q1 (Poorest)","78.5",""
"Malawi","2000","","","","Q2","81.1",""
"Malawi","2000","","","","Q3","82.3",""
"Malawi","2000","","","","Q4","85.8",""
"Malawi","2000","","","","Q5 (Richest)","89.1",""
"Malawi","2000","","None","","","79.2",""
"Malawi","2000","","Primary","","","83.8",""
"Malawi","2000","","Secondary or higher","","","93.4",""
"Malawi","2000","Female","","","","83.2",""
"Malawi","2000","Male","","","","83.2",""
"Maldives","2009","","","Urban","","93.5",""
"Maldives","2009","","","Rural","","95.0",""
"Maldives","2009","","","","Q1 (Poorest)","96.0",""
"Maldives","2009","","","","Q2","97.4",""
"Maldives","2009","","","","Q3","93.5",""
"Maldives","2009","","","","Q4","92.1",""
"Maldives","2009","","","","Q5 (Richest)","93.7",""
"Maldives","2009","","None","","","89.5",""
"Maldives","2009","","Primary","","","95.8",""
"Maldives","2009","","Secondary or higher","","","94.8",""
"Maldives","2009","Female","","","","94.2",""
"Maldives","2009","Male","","","","94.9",""
"Mali","2006","","","Urban","","75.7",""
"Mali","2006","","","Rural","","65.5",""
"Mali","2006","","","","Q1 (Poorest)","67.5",""
"Mali","2006","","","","Q2","64.5",""
"Mali","2006","","","","Q3","66.4",""
"Mali","2006","","","","Q4","66.9",""
"Mali","2006","","","","Q5 (Richest)","78.1",""
"Mali","2006","","None","","","66.1",""
"Mali","2006","","Primary","","","77.5",""
"Mali","2006","","Secondary or higher","","","89.8",""
"Mali","2006","Female","","","","65.5",""
"Mali","2006","Male","","","","71.3",""
"Mali","2001","","","Urban","","70.8",""
"Mali","2001","","","Rural","","41.4",""
"Mali","2001","","","","Q1 (Poorest)","39.7",""
"Mali","2001","","","","Q2","39.3",""
"Mali","2001","","","","Q3","38.3",""
"Mali","2001","","","","Q4","52.8",""
"Mali","2001","","","","Q5 (Richest)","76.5",""
"Mali","2001","","None","","","44.9",""
"Mali","2001","","Primary","","","62.1",""
"Mali","2001","","Secondary or higher","","","78.7",""
"Mali","2001","Female","","","","48.0",""
"Mali","2001","Male","","","","49.4",""
"Mauritania","2007","","","Urban","","72.1",""
"Mauritania","2007","","","Rural","","79.1",""
"Mauritania","2007","","","","Q1 (Poorest)","67.4",""
"Mauritania","2007","","","","Q2","81.8",""
"Mauritania","2007","","","","Q3","79.8",""
"Mauritania","2007","","","","Q4","75.0",""
"Mauritania","2007","","","","Q5 (Richest)","79.1",""
"Mauritania","2007","","None","","","70.0",""
"Mauritania","2007","","Primary","","","78.7",""
"Mauritania","2007","","Secondary or higher","","","80.1",""
"Mauritania","2007","Female","","","","73.6",""
"Mauritania","2007","Male","","","","78.6",""
"Mongolia","2005","","","Urban","","89.9",""
"Mongolia","2005","","","Rural","","86.1",""
"Mongolia","2005","","","","Q1 (Poorest)","88.1",""
"Mongolia","2005","","","","Q2","84.7",""
"Mongolia","2005","","","","Q3","89.2",""
"Mongolia","2005","","","","Q4","89.2",""
"Mongolia","2005","","","","Q5 (Richest)","90.9",""
"Mongolia","2005","","None","","","87.5","1"
"Mongolia","2005","","Primary","","","89.9",""
"Mongolia","2005","","Secondary or higher","","","88.3",""
"Mongolia","2005","Female","","","","89.4",""
"Mongolia","2005","Male","","","","87.0",""
"Montenegro","2005","","","Urban","","68.4",""
"Montenegro","2005","","","Rural","","74.8",""
"Montenegro","2005","","","","Q1 (Poorest)","78.0","1"
"Montenegro","2005","","","","Q2","80.7",""
"Montenegro","2005","","","","Q3","63.3","1"
"Montenegro","2005","","","","Q4","73.2","1"
"Montenegro","2005","","","","Q5 (Richest)","52.5","1"
"Montenegro","2005","","Primary","","","85.4","1"
"Montenegro","2005","","Secondary or higher","","","66.8",""
"Montenegro","2005","Female","","","","70.8",""
"Montenegro","2005","Male","","","","70.9",""
"Morocco","2003","","","Urban","","94.2",""
"Morocco","2003","","","Rural","","85.9",""
"Morocco","2003","","","","Q1 (Poorest)","83.1",""
"Morocco","2003","","","","Q2","86.9",""
"Morocco","2003","","","","Q3","91.3",""
"Morocco","2003","","","","Q4","95.9",""
"Morocco","2003","","","","Q5 (Richest)","97.6",""
"Morocco","2003","","None","","","87.6",""
"Morocco","2003","","Primary","","","92.7",""
"Morocco","2003","","Secondary or higher","","","96.3",""
"Morocco","2003","Female","","","","92.3",""
"Morocco","2003","Male","","","","88.2",""
"Mozambique","2008","","","Urban","","85.8",""
"Mozambique","2008","","","Rural","","69.6",""
"Mozambique","2008","","","","Q1 (Poorest)","62.0",""
"Mozambique","2008","","","","Q2","66.3",""
"Mozambique","2008","","","","Q3","77.9",""
"Mozambique","2008","","","","Q4","81.4",""
"Mozambique","2008","","","","Q5 (Richest)","89.8",""
"Mozambique","2008","","None","","","66.2",""
"Mozambique","2008","","Primary","","","76.4",""
"Mozambique","2008","","Secondary or higher","","","87.0",""
"Mozambique","2008","Female","","","","73.1",""
"Mozambique","2008","Male","","","","75.1",""
"Mozambique","2003","","","Urban","","90.8",""
"Mozambique","2003","","","Rural","","70.8",""
"Mozambique","2003","","","","Q1 (Poorest)","60.8",""
"Mozambique","2003","","","","Q2","67.6",""
"Mozambique","2003","","","","Q3","77.9",""
"Mozambique","2003","","","","Q4","91.2",""
"Mozambique","2003","","","","Q5 (Richest)","96.4",""
"Mozambique","2003","","None","","","65.6",""
"Mozambique","2003","","Primary","","","84.9",""
"Mozambique","2003","","Secondary or higher","","","99.1",""
"Mozambique","2003","Female","","","","76.0",""
"Mozambique","2003","Male","","","","77.4",""
"Namibia","2006","","","Urban","","86.1",""
"Namibia","2006","","","Rural","","82.2",""
"Namibia","2006","","","","Q1 (Poorest)","70.1",""
"Namibia","2006","","","","Q2","89.8",""
"Namibia","2006","","","","Q3","80.2",""
"Namibia","2006","","","","Q4","88.4",""
"Namibia","2006","","","","Q5 (Richest)","95.3",""
"Namibia","2006","","None","","","56.8",""
"Namibia","2006","","Primary","","","81.0",""
"Namibia","2006","","Secondary or higher","","","90.5",""
"Namibia","2006","Female","","","","84.8",""
"Namibia","2006","Male","","","","82.8",""
"Namibia","2000","","","Urban","","84.2",""
"Namibia","2000","","","Rural","","78.4",""
"Namibia","2000","","","","Q1 (Poorest)","75.3",""
"Namibia","2000","","","","Q2","80.3",""
"Namibia","2000","","","","Q3","75.0",""
"Namibia","2000","","","","Q4","85.6",""
"Namibia","2000","","","","Q5 (Richest)","86.0",""
"Namibia","2000","","None","","","69.5",""
"Namibia","2000","","Primary","","","81.2",""
"Namibia","2000","","Secondary or higher","","","83.3",""
"Namibia","2000","Female","","","","81.7",""
"Namibia","2000","Male","","","","79.1",""
"Nepal","2011","","","Urban","","91.8",""
"Nepal","2011","","","Rural","","87.6",""
"Nepal","2011","","","","Q1 (Poorest)","86.0",""
"Nepal","2011","","","","Q2","85.2",""
"Nepal","2011","","","","Q3","85.2",""
"Nepal","2011","","","","Q4","92.2",""
"Nepal","2011","","","","Q5 (Richest)","96.1",""
"Nepal","2011","","None","","","79.6",""
"Nepal","2011","","Primary","","","96.3",""
"Nepal","2011","","Secondary or higher","","","94.2",""
"Nepal","2011","Female","","","","86.3",""
"Nepal","2011","Male","","","","89.7",""
"Nepal","2006","","","Urban","","88.9",""
"Nepal","2006","","","Rural","","84.5",""
"Nepal","2006","","","","Q1 (Poorest)","73.2",""
"Nepal","2006","","","","Q2","84.9",""
"Nepal","2006","","","","Q3","87.4",""
"Nepal","2006","","","","Q4","91.3",""
"Nepal","2006","","","","Q5 (Richest)","94.5",""
"Nepal","2006","","None","","","77.6",""
"Nepal","2006","","Primary","","","89.2",""
"Nepal","2006","","Secondary or higher","","","98.6",""
"Nepal","2006","Female","","","","82.8",""
"Nepal","2006","Male","","","","87.1",""
"Nepal","2001","","","Urban","","80.6",""
"Nepal","2001","","","Rural","","69.9",""
"Nepal","2001","","","","Q1 (Poorest)","61.1",""
"Nepal","2001","","","","Q2","67.5",""
"Nepal","2001","","","","Q3","69.1",""
"Nepal","2001","","","","Q4","79.9",""
"Nepal","2001","","","","Q5 (Richest)","83.2",""
"Nepal","2001","","None","","","63.2",""
"Nepal","2001","","Primary","","","84.6",""
"Nepal","2001","","Secondary or higher","","","92.9",""
"Nepal","2001","Female","","","","68.5",""
"Nepal","2001","Male","","","","72.9",""
"Nicaragua","2001","","","Urban","","77.1",""
"Nicaragua","2001","","","Rural","","74.1",""
"Nicaragua","2001","","","","Q1 (Poorest)","69.0",""
"Nicaragua","2001","","","","Q2","84.4",""
"Nicaragua","2001","","","","Q3","77.8",""
"Nicaragua","2001","","","","Q4","76.7",""
"Nicaragua","2001","","","","Q5 (Richest)","69.6",""
"Nicaragua","2001","","None","","","69.4",""
"Nicaragua","2001","","Primary","","","80.8",""
"Nicaragua","2001","","Secondary or higher","","","72.8",""
"Nicaragua","2001","Female","","","","72.9",""
"Nicaragua","2001","Male","","","","78.2",""
"Niger","2006","","","Urban","","72.1",""
"Niger","2006","","","Rural","","42.0",""
"Niger","2006","","","","Q1 (Poorest)","32.2",""
"Niger","2006","","","","Q2","44.1",""
"Niger","2006","","","","Q3","42.2",""
"Niger","2006","","","","Q4","44.6",""
"Niger","2006","","","","Q5 (Richest)","73.6",""
"Niger","2006","","None","","","42.9",""
"Niger","2006","","Primary","","","66.0",""
"Niger","2006","","Secondary or higher","","","84.4",""
"Niger","2006","Female","","","","47.4",""
"Niger","2006","Male","","","","46.6",""
"Nigeria","2008","","","Urban","","59.1",""
"Nigeria","2008","","","Rural","","33.7",""
"Nigeria","2008","","","","Q1 (Poorest)","17.3",""
"Nigeria","2008","","","","Q2","28.1",""
"Nigeria","2008","","","","Q3","40.5",""
"Nigeria","2008","","","","Q4","57.9",""
"Nigeria","2008","","","","Q5 (Richest)","74.9",""
"Nigeria","2008","","None","","","19.0",""
"Nigeria","2008","","Primary","","","47.4",""
"Nigeria","2008","","Secondary or higher","","","69.0",""
"Nigeria","2008","Female","","","","41.4",""
"Nigeria","2008","Male","","","","41.5",""
"Nigeria","2007","","","Urban","","69.1",""
"Nigeria","2007","","","Rural","","33.6",""
"Nigeria","2007","","","","Q1 (Poorest)","18.0",""
"Nigeria","2007","","","","Q2","25.4",""
"Nigeria","2007","","","","Q3","33.9",""
"Nigeria","2007","","","","Q4","62.7",""
"Nigeria","2007","","","","Q5 (Richest)","79.5",""
"Nigeria","2007","","None","","","19.6",""
"Nigeria","2007","","Primary","","","57.3",""
"Nigeria","2007","","Secondary or higher","","","75.9",""
"Nigeria","2007","Female","","","","44.1",""
"Nigeria","2007","Male","","","","44.3",""
"Nigeria","2003","","","Urban","","52.1",""
"Nigeria","2003","","","Rural","","28.5",""
"Nigeria","2003","","","","Q1 (Poorest)","15.9",""
"Nigeria","2003","","","","Q2","22.9",""
"Nigeria","2003","","","","Q3","32.0",""
"Nigeria","2003","","","","Q4","41.9",""
"Nigeria","2003","","","","Q5 (Richest)","70.7",""
"Nigeria","2003","","None","","","15.6",""
"Nigeria","2003","","Primary","","","42.5",""
"Nigeria","2003","","Secondary or higher","","","66.5",""
"Nigeria","2003","Female","","","","38.1",""
"Nigeria","2003","Male","","","","33.8",""
"Pakistan","2006","","","Urban","","68.8",""
"Pakistan","2006","","","Rural","","55.7",""
"Pakistan","2006","","","","Q1 (Poorest)","36.3",""
"Pakistan","2006","","","","Q2","50.5",""
"Pakistan","2006","","","","Q3","65.3",""
"Pakistan","2006","","","","Q4","74.9",""
"Pakistan","2006","","","","Q5 (Richest)","75.5",""
"Pakistan","2006","","None","","","50.6",""
"Pakistan","2006","","Primary","","","66.4",""
"Pakistan","2006","","Secondary or higher","","","81.2",""
"Pakistan","2006","Female","","","","56.1",""
"Pakistan","2006","Male","","","","63.1",""
"Peru","2004","","","Urban","","70.4","2"
"Peru","2004","","","Rural","","72.9","2"
"Peru","2004","","","","Q1 (Poorest)","66.4","2"
"Peru","2004","","","","Q2","74.7","2"
"Peru","2004","","","","Q3","69.2","2"
"Peru","2004","","","","Q4","71.5","2"
"Peru","2004","","","","Q5 (Richest)","74.9","2"
"Peru","2004","","None","","","73.3","2"
"Peru","2004","","Primary","","","70.7","2"
"Peru","2004","","Secondary or higher","","","71.8","2"
"Peru","2004","Female","","","","73.7","2"
"Peru","2004","Male","","","","69.1","2"
"Peru","2000","","","Urban","","74.0",""
"Peru","2000","","","Rural","","69.3",""
"Peru","2000","","","","Q1 (Poorest)","68.7",""
"Peru","2000","","","","Q2","67.5",""
"Peru","2000","","","","Q3","74.7",""
"Peru","2000","","","","Q4","77.7",""
"Peru","2000","","","","Q5 (Richest)","75.3",""
"Peru","2000","","None","","","63.4",""
"Peru","2000","","Primary","","","67.9",""
"Peru","2000","","Secondary or higher","","","75.7",""
"Peru","2000","Female","","","","73.2",""
"Peru","2000","Male","","","","70.8",""
"Philippines","2008","","","Urban","","86.8",""
"Philippines","2008","","","Rural","","82.1",""
"Philippines","2008","","","","Q1 (Poorest)","71.4",""
"Philippines","2008","","","","Q2","85.1",""
"Philippines","2008","","","","Q3","86.8",""
"Philippines","2008","","","","Q4","93.2",""
"Philippines","2008","","","","Q5 (Richest)","91.3",""
"Philippines","2008","","None","","","32.5","1"
"Philippines","2008","","Primary","","","71.8",""
"Philippines","2008","","Secondary or higher","","","89.4",""
"Philippines","2008","Female","","","","83.8",""
"Philippines","2008","Male","","","","85.0",""
"Philippines","2003","","","Urban","","81.8",""
"Philippines","2003","","","Rural","","77.5",""
"Philippines","2003","","","","Q1 (Poorest)","69.7",""
"Philippines","2003","","","","Q2","81.6",""
"Philippines","2003","","","","Q3","83.4",""
"Philippines","2003","","","","Q4","80.2",""
"Philippines","2003","","","","Q5 (Richest)","89.4",""
"Philippines","2003","","None","","","45.6","1"
"Philippines","2003","","Primary","","","72.6",""
"Philippines","2003","","Secondary or higher","","","83.3",""
"Philippines","2003","Female","","","","81.2",""
"Philippines","2003","Male","","","","78.3",""
"Republic of Moldova","2005","","","Urban","","57.9",""
