"Country or Area","Year(s)","GENDER","EDUCATION LEVEL","RESIDENCE AREA","WEALTH QUINTILE","Value","Value Footnotes"
"Haiti","2000","","","","Q5 (Richest)","4.6",""
"Haiti","2000","","None","","","16.3",""
"Haiti","2000","","Primary","","","11.8",""
"Haiti","2000","","Secondary or higher","","","8.0",""
"Haiti","2000","Female","","","","11.0",""
"Haiti","2000","Male","","","","15.2",""
"Honduras","2005","","","Urban","","4.5",""
"Honduras","2005","","","Rural","","10.6",""
"Honduras","2005","","","","Q1 (Poorest)","15.8",""
"Honduras","2005","","","","Q2","9.8",""
"Honduras","2005","","","","Q3","6.0",""
"Honduras","2005","","","","Q4","3.0",""
"Honduras","2005","","","","Q5 (Richest)","1.9",""
"Honduras","2005","","None","","","16.5",""
"Honduras","2005","","Primary","","","8.8",""
"Honduras","2005","","Secondary or higher","","","2.4",""
"Honduras","2005","Female","","","","7.9",""
"Honduras","2005","Male","","","","8.3",""
"India","2005","","","Urban","","32.8",""
"India","2005","","","Rural","","45.7",""
"India","2005","","","","Q1 (Poorest)","56.7",""
"India","2005","","","","Q2","49.4",""
"India","2005","","","","Q3","41.5",""
"India","2005","","","","Q4","33.6",""
"India","2005","","","","Q5 (Richest)","19.7",""
"India","2005","","None","","","51.9",""
"India","2005","","Primary","","","42.5",""
"India","2005","","Secondary or higher","","","29.8",""
"India","2005","Female","","","","43.0",""
"India","2005","Male","","","","42.0",""
"Iraq","2006","","","Urban","","6.9",""
"Iraq","2006","","","Rural","","7.4",""
"Iraq","2006","","None","","","9.3",""
"Iraq","2006","","Primary","","","6.8",""
"Iraq","2006","","Secondary or higher","","","5.9",""
"Iraq","2006","Female","","","","6.6",""
"Iraq","2006","Male","","","","7.6",""
"Jordan","2007","","","Urban","","5.1",""
"Jordan","2007","","","Rural","","6.6",""
"Jordan","2007","","","","Q1 (Poorest)","8.1",""
"Jordan","2007","","","","Q2","5.7",""
"Jordan","2007","","","","Q3","3.2",""
"Jordan","2007","","","","Q4","3.8",""
"Jordan","2007","","","","Q5 (Richest)","4.1",""
"Jordan","2007","","None","","","14.8",""
"Jordan","2007","","Primary","","","9.7",""
"Jordan","2007","","Secondary or higher","","","4.8",""
"Jordan","2007","Female","","","","4.8",""
"Jordan","2007","Male","","","","5.8",""
"Jordan","2002","","","Urban","","2.9",""
"Jordan","2002","","","Rural","","5.4",""
"Jordan","2002","","","","Q1 (Poorest)","5.4",""
"Jordan","2002","","","","Q2","3.2",""
"Jordan","2002","","","","Q3","2.5",""
"Jordan","2002","","","","Q4","2.7",""
"Jordan","2002","","","","Q5 (Richest)","2.6",""
"Jordan","2002","","None","","","9.0",""
"Jordan","2002","","Primary","","","5.7",""
"Jordan","2002","","Secondary or higher","","","3.0",""
"Jordan","2002","Female","","","","3.2",""
"Jordan","2002","Male","","","","3.8",""
"Kazakhstan","2006","","","Urban","","4.0",""
"Kazakhstan","2006","","","Rural","","5.8",""
"Kazakhstan","2006","","","","Q1 (Poorest)","5.6",""
"Kazakhstan","2006","","","","Q2","5.3",""
"Kazakhstan","2006","","","","Q3","5.5",""
"Kazakhstan","2006","","","","Q4","4.5",""
"Kazakhstan","2006","","","","Q5 (Richest)","2.7",""
"Kazakhstan","2006","","Secondary or higher","","","4.8",""
"Kazakhstan","2006","Female","","","","4.3",""
"Kazakhstan","2006","Male","","","","5.4",""
"Kenya","2008","","","Urban","","10.3",""
"Kenya","2008","","","Rural","","17.2",""
"Kenya","2008","","","","Q1 (Poorest)","24.7",""
"Kenya","2008","","","","Q2","17.1",""
"Kenya","2008","","","","Q3","15.4",""
"Kenya","2008","","","","Q4","10.3",""
"Kenya","2008","","","","Q5 (Richest)","9.0",""
"Kenya","2008","","None","","","28.0",""
"Kenya","2008","","Primary","","","16.6",""
"Kenya","2008","","Secondary or higher","","","7.6",""
"Kenya","2008","Female","","","","15.5",""
"Kenya","2008","Male","","","","16.4",""
"Kenya","2003","","","Urban","","10.0",""
"Kenya","2003","","","Rural","","16.9",""
"Kenya","2003","","","","Q1 (Poorest)","24.1",""
"Kenya","2003","","","","Q2","16.1",""
"Kenya","2003","","","","Q3","14.1",""
"Kenya","2003","","","","Q4","13.3",""
"Kenya","2003","","","","Q5 (Richest)","7.4",""
"Kenya","2003","","None","","","28.7",""
"Kenya","2003","","Primary","","","15.6",""
"Kenya","2003","","Secondary or higher","","","7.3",""
"Kenya","2003","Female","","","","12.6",""
"Kenya","2003","Male","","","","18.7",""
"Kyrgyzstan","2005","","","Urban","","2.7",""
"Kyrgyzstan","2005","","","Rural","","2.7",""
"Kyrgyzstan","2005","","","","Q1 (Poorest)","2.4",""
"Kyrgyzstan","2005","","","","Q2","2.4",""
"Kyrgyzstan","2005","","","","Q3","3.3",""
"Kyrgyzstan","2005","","","","Q4","3.4",""
"Kyrgyzstan","2005","","","","Q5 (Richest)","1.9",""
"Kyrgyzstan","2005","","Secondary or higher","","","2.7",""
"Kyrgyzstan","2005","Female","","","","2.5",""
"Kyrgyzstan","2005","Male","","","","2.9",""
"Lao People's Democratic Republic","2006","","","Urban","","20.4",""
"Lao People's Democratic Republic","2006","","","Rural","","33.7",""
"Lao People's Democratic Republic","2006","","","","Q1 (Poorest)","39.3",""
"Lao People's Democratic Republic","2006","","","","Q2","31.6",""
"Lao People's Democratic Republic","2006","","","","Q3","34.1",""
"Lao People's Democratic Republic","2006","","","","Q4","25.7",""
"Lao People's Democratic Republic","2006","","","","Q5 (Richest)","14.4",""
"Lao People's Democratic Republic","2006","","None","","","36.9",""
"Lao People's Democratic Republic","2006","","Primary","","","31.6",""
"Lao People's Democratic Republic","2006","","Secondary or higher","","","19.5",""
"Lao People's Democratic Republic","2006","Female","","","","30.6",""
"Lao People's Democratic Republic","2006","Male","","","","32.6",""
"Lesotho","2009","","","Urban","","12.1",""
"Lesotho","2009","","","Rural","","13.3",""
"Lesotho","2009","","","","Q1 (Poorest)","18.2",""
"Lesotho","2009","","","","Q2","11.0",""
"Lesotho","2009","","","","Q3","12.0",""
"Lesotho","2009","","","","Q4","12.4",""
"Lesotho","2009","","","","Q5 (Richest)","10.0",""
"Lesotho","2009","","None","","","12.4","1"
"Lesotho","2009","","Primary","","","15.9",""
"Lesotho","2009","","Secondary or higher","","","9.3",""
"Lesotho","2009","Female","","","","10.6",""
"Lesotho","2009","Male","","","","15.6",""
"Lesotho","2004","","","Urban","","14.6",""
"Lesotho","2004","","","Rural","","16.3",""
"Lesotho","2004","","","","Q1 (Poorest)","22.1",""
"Lesotho","2004","","","","Q2","21.2",""
"Lesotho","2004","","","","Q3","11.6",""
"Lesotho","2004","","","","Q4","12.2",""
"Lesotho","2004","","","","Q5 (Richest)","9.0",""
"Lesotho","2004","","None","","","27.2","1"
"Lesotho","2004","","Primary","","","18.3",""
"Lesotho","2004","","Secondary or higher","","","10.5",""
"Lesotho","2004","Female","","","","14.4",""
"Lesotho","2004","Male","","","","17.6",""
"Liberia","2007","","","Urban","","16.9",""
"Liberia","2007","","","Rural","","18.7",""
"Liberia","2007","","","","Q1 (Poorest)","20.2",""
"Liberia","2007","","","","Q2","18.7",""
"Liberia","2007","","","","Q3","21.7",""
"Liberia","2007","","","","Q4","14.5",""
"Liberia","2007","","","","Q5 (Richest)","12.8",""
"Liberia","2007","","None","","","18.0",""
"Liberia","2007","","Primary","","","20.3",""
"Liberia","2007","","Secondary or higher","","","13.7",""
"Liberia","2007","Female","","","","17.0",""
"Liberia","2007","Male","","","","19.2",""
"Madagascar","2003","","","Urban","","30.6",""
"Madagascar","2003","","","Rural","","36.9",""
"Madagascar","2003","","","","Q1 (Poorest)","40.4",""
"Madagascar","2003","","","","Q2","40.7",""
"Madagascar","2003","","","","Q3","39.0",""
"Madagascar","2003","","","","Q4","28.9",""
"Madagascar","2003","","","","Q5 (Richest)","24.0",""
"Madagascar","2003","","None","","","42.4",""
"Madagascar","2003","","Primary","","","37.3",""
"Madagascar","2003","","Secondary or higher","","","24.0",""
"Madagascar","2003","Female","","","","33.4",""
"Madagascar","2003","Male","","","","38.1",""
"Malawi","2010","","","Urban","","10.5",""
"Malawi","2010","","","Rural","","13.1",""
"Malawi","2010","","","","Q1 (Poorest)","16.4",""
"Malawi","2010","","","","Q2","13.9",""
"Malawi","2010","","","","Q3","12.1",""
"Malawi","2010","","","","Q4","13.7",""
"Malawi","2010","","","","Q5 (Richest)","7.7",""
"Malawi","2010","","None","","","15.4",""
"Malawi","2010","","Primary","","","13.2",""
"Malawi","2010","","Secondary or higher","","","7.7",""
"Malawi","2010","Female","","","","11.9",""
"Malawi","2010","Male","","","","13.6",""
"Malawi","2006","","","Urban","","14.0",""
"Malawi","2006","","","Rural","","15.8",""
"Malawi","2006","","","","Q1 (Poorest)","18.6",""
"Malawi","2006","","","","Q2","15.7",""
"Malawi","2006","","","","Q3","16.0",""
"Malawi","2006","","","","Q4","14.7",""
"Malawi","2006","","","","Q5 (Richest)","11.9",""
"Malawi","2006","","None","","","18.6",""
"Malawi","2006","","Primary","","","15.3",""
"Malawi","2006","","Secondary or higher","","","9.6",""
"Malawi","2006","Female","","","","13.9",""
"Malawi","2006","Male","","","","17.2",""
"Malawi","2004","","","Urban","","12.1",""
"Malawi","2004","","","Rural","","18.0",""
"Malawi","2004","","","","Q1 (Poorest)","24.2",""
"Malawi","2004","","","","Q2","18.4",""
"Malawi","2004","","","","Q3","18.4",""
"Malawi","2004","","","","Q4","14.7",""
"Malawi","2004","","","","Q5 (Richest)","9.0",""
"Malawi","2004","","None","","","21.3",""
"Malawi","2004","","Primary","","","16.8",""
"Malawi","2004","","Secondary or higher","","","10.7",""
"Malawi","2004","Female","","","","16.4",""
"Malawi","2004","Male","","","","18.2",""
"Malawi","2000","","","Urban","","10.7",""
"Malawi","2000","","","Rural","","22.0",""
"Malawi","2000","","","","Q1 (Poorest)","27.4",""
"Malawi","2000","","","","Q2","22.6",""
"Malawi","2000","","","","Q3","18.5",""
"Malawi","2000","","","","Q4","20.9",""
"Malawi","2000","","","","Q5 (Richest)","11.7",""
"Malawi","2000","","None","","","23.2",""
"Malawi","2000","","Primary","","","20.5",""
"Malawi","2000","","Secondary or higher","","","7.5",""
"Malawi","2000","Female","","","","19.0",""
"Malawi","2000","Male","","","","22.0",""
"Maldives","2009","","","Urban","","10.6",""
"Maldives","2009","","","Rural","","19.5",""
"Maldives","2009","","","","Q1 (Poorest)","24.1",""
"Maldives","2009","","","","Q2","18.7",""
"Maldives","2009","","","","Q3","18.5",""
"Maldives","2009","","","","Q4","13.0",""
"Maldives","2009","","","","Q5 (Richest)","9.8",""
"Maldives","2009","","None","","","27.0",""
"Maldives","2009","","Primary","","","20.3",""
"Maldives","2009","","Secondary or higher","","","11.8",""
"Maldives","2009","Female","","","","16.3",""
"Maldives","2009","Male","","","","17.2",""
"Mali","2006","","","Urban","","20.3",""
"Mali","2006","","","Rural","","29.6",""
"Mali","2006","","","","Q1 (Poorest)","31.5",""
"Mali","2006","","","","Q2","28.9",""
"Mali","2006","","","","Q3","29.8",""
"Mali","2006","","","","Q4","26.7",""
"Mali","2006","","","","Q5 (Richest)","17.0",""
"Mali","2006","","None","","","28.1",""
"Mali","2006","","Primary","","","22.8",""
"Mali","2006","","Secondary or higher","","","16.4",""
"Mali","2006","Female","","","","25.4",""
"Mali","2006","Male","","","","28.6",""
"Mali","2001","","","Urban","","17.2",""
"Mali","2001","","","Rural","","32.8",""
"Mali","2001","","","","Q1 (Poorest)","34.7",""
"Mali","2001","","","","Q2","35.4",""
"Mali","2001","","","","Q3","32.9",""
"Mali","2001","","","","Q4","26.1",""
"Mali","2001","","","","Q5 (Richest)","14.2",""
"Mali","2001","","None","","","31.0",""
"Mali","2001","","Primary","","","23.3",""
"Mali","2001","","Secondary or higher","","","10.1",""
"Mali","2001","Female","","","","27.6",""
"Mali","2001","Male","","","","30.6",""
"Mauritania","2007","","","Urban","","16.0",""
"Mauritania","2007","","","Rural","","28.0",""
"Mauritania","2007","","","","Q1 (Poorest)","31.0",""
"Mauritania","2007","","","","Q2","30.4",""
"Mauritania","2007","","","","Q3","24.9",""
"Mauritania","2007","","","","Q4","15.1",""
"Mauritania","2007","","","","Q5 (Richest)","10.1",""
"Mauritania","2007","","None","","","27.4",""
"Mauritania","2007","","Primary","","","21.7",""
"Mauritania","2007","","Secondary or higher","","","10.4",""
"Mauritania","2007","Female","","","","22.7",""
"Mauritania","2007","Male","","","","23.6",""
"Mongolia","2005","","","Urban","","4.7",""
"Mongolia","2005","","","Rural","","5.9",""
"Mongolia","2005","","","","Q1 (Poorest)","7.8",""
"Mongolia","2005","","","","Q2","6.5",""
"Mongolia","2005","","","","Q3","3.9",""
"Mongolia","2005","","","","Q4","4.1",""
"Mongolia","2005","","","","Q5 (Richest)","3.1",""
"Mongolia","2005","","None","","","11.7",""
"Mongolia","2005","","Primary","","","7.2",""
"Mongolia","2005","","Secondary or higher","","","4.8",""
"Mongolia","2005","Female","","","","5.3",""
"Mongolia","2005","Male","","","","5.3",""
"Montenegro","2005","","","Urban","","2.4",""
"Montenegro","2005","","","Rural","","1.9",""
"Montenegro","2005","","","","Q1 (Poorest)","4.5",""
"Montenegro","2005","","","","Q2","2.5",""
"Montenegro","2005","","","","Q3","1.5",""
"Montenegro","2005","","","","Q4","0.5",""
"Montenegro","2005","","","","Q5 (Richest)","1.8",""
"Montenegro","2005","","Primary","","","5.7",""
"Montenegro","2005","","Secondary or higher","","","1.2",""
"Montenegro","2005","Female","","","","1.6",""
"Montenegro","2005","Male","","","","2.8",""
"Morocco","2003","","","Urban","","5.5",""
"Morocco","2003","","","Rural","","11.7",""
"Morocco","2003","","","","Q1 (Poorest)","14.8",""
"Morocco","2003","","","","Q2","8.9",""
"Morocco","2003","","","","Q3","6.5",""
"Morocco","2003","","","","Q4","7.0",""
"Morocco","2003","","","","Q5 (Richest)","3.3",""
"Morocco","2003","","None","","","10.8",""
"Morocco","2003","","Primary","","","5.4",""
"Morocco","2003","","Secondary or higher","","","4.5",""
"Morocco","2003","Female","","","","8.1",""
"Morocco","2003","Male","","","","9.0",""
"Mozambique","2008","","","Urban","","13.7",""
"Mozambique","2008","","","Rural","","19.9",""
"Mozambique","2008","","","","Q1 (Poorest)","23.4",""
"Mozambique","2008","","","","Q2","23.7",""
"Mozambique","2008","","","","Q3","20.0",""
"Mozambique","2008","","","","Q4","13.0",""
"Mozambique","2008","","","","Q5 (Richest)","7.6",""
"Mozambique","2008","","None","","","21.1",""
"Mozambique","2008","","Primary","","","17.8",""
"Mozambique","2008","","Secondary or higher","","","7.5",""
"Mozambique","2008","Female","","","","15.8",""
"Mozambique","2008","Male","","","","20.5",""
"Mozambique","2003","","","Urban","","11.9",""
"Mozambique","2003","","","Rural","","22.9",""
"Mozambique","2003","","","","Q1 (Poorest)","26.2",""
"Mozambique","2003","","","","Q2","23.6",""
"Mozambique","2003","","","","Q3","20.6",""
"Mozambique","2003","","","","Q4","16.1",""
"Mozambique","2003","","","","Q5 (Richest)","7.2",""
"Mozambique","2003","","None","","","23.9",""
"Mozambique","2003","","Primary","","","17.0",""
"Mozambique","2003","","Secondary or higher","","","7.1",""
"Mozambique","2003","Female","","","","18.9",""
"Mozambique","2003","Male","","","","20.6",""
"Namibia","2006","","","Urban","","11.4",""
"Namibia","2006","","","Rural","","19.4",""
"Namibia","2006","","","","Q1 (Poorest)","21.6",""
"Namibia","2006","","","","Q2","21.1",""
"Namibia","2006","","","","Q3","16.2",""
"Namibia","2006","","","","Q4","13.2",""
"Namibia","2006","","","","Q5 (Richest)","7.0",""
"Namibia","2006","","None","","","23.8",""
"Namibia","2006","","Primary","","","21.3",""
"Namibia","2006","","Secondary or higher","","","12.3",""
"Namibia","2006","Female","","","","15.3",""
"Namibia","2006","Male","","","","17.4",""
"Namibia","2000","","","Urban","","11.7",""
"Namibia","2000","","","Rural","","21.2",""
"Namibia","2000","","","","Q1 (Poorest)","27.0",""
"Namibia","2000","","","","Q2","22.8",""
"Namibia","2000","","","","Q3","17.0",""
"Namibia","2000","","","","Q4","13.3",""
"Namibia","2000","","","","Q5 (Richest)","8.2",""
"Namibia","2000","","None","","","26.2",""
"Namibia","2000","","Primary","","","21.4",""
"Namibia","2000","","Secondary or higher","","","13.9",""
"Namibia","2000","Female","","","","16.3",""
"Namibia","2000","Male","","","","20.3",""
"Nepal","2011","","","Urban","","16.2",""
"Nepal","2011","","","Rural","","29.8",""
"Nepal","2011","","","","Q1 (Poorest)","40.4",""
"Nepal","2011","","","","Q2","32.0",""
"Nepal","2011","","","","Q3","28.4",""
"Nepal","2011","","","","Q4","21.9",""
"Nepal","2011","","","","Q5 (Richest)","9.9",""
"Nepal","2011","","None","","","38.0",""
"Nepal","2011","","Primary","","","26.1",""
"Nepal","2011","","Secondary or higher","","","16.4",""
"Nepal","2011","Female","","","","27.9",""
"Nepal","2011","Male","","","","29.2",""
"Nepal","2006","","","Urban","","22.9",""
"Nepal","2006","","","Rural","","40.7",""
"Nepal","2006","","","","Q1 (Poorest)","46.5",""
"Nepal","2006","","","","Q2","45.4",""
"Nepal","2006","","","","Q3","42.0",""
"Nepal","2006","","","","Q4","31.4",""
"Nepal","2006","","","","Q5 (Richest)","18.6",""
"Nepal","2006","","None","","","46.5",""
"Nepal","2006","","Primary","","","30.8",""
"Nepal","2006","","Secondary or higher","","","23.1",""
"Nepal","2006","Female","","","","39.9",""
"Nepal","2006","Male","","","","37.2",""
"Nepal","2001","","","Urban","","28.0",""
"Nepal","2001","","","Rural","","44.1",""
"Nepal","2001","","","","Q1 (Poorest)","51.8",""
"Nepal","2001","","","","Q2","46.7",""
"Nepal","2001","","","","Q3","44.7",""
"Nepal","2001","","","","Q4","38.2",""
"Nepal","2001","","","","Q5 (Richest)","25.4",""
"Nepal","2001","","None","","","47.8",""
"Nepal","2001","","Primary","","","34.5",""
"Nepal","2001","","Secondary or higher","","","23.9",""
"Nepal","2001","Female","","","","43.4",""
"Nepal","2001","Male","","","","42.6",""
"Nicaragua","2001","","","Urban","","4.6",""
"Nicaragua","2001","","","Rural","","10.1",""
"Nicaragua","2001","","","","Q1 (Poorest)","12.6",""
"Nicaragua","2001","","","","Q2","8.3",""
"Nicaragua","2001","","","","Q3","5.4",""
"Nicaragua","2001","","","","Q4","3.9",""
"Nicaragua","2001","","","","Q5 (Richest)","3.1",""
"Nicaragua","2001","","None","","","14.2",""
"Nicaragua","2001","","Primary","","","7.4",""
"Nicaragua","2001","","Secondary or higher","","","3.1",""
"Nicaragua","2001","Female","","","","6.5",""
"Nicaragua","2001","Male","","","","8.1",""
"Niger","2006","","","Urban","","22.8",""
"Niger","2006","","","Rural","","41.4",""
"Niger","2006","","","","Q1 (Poorest)","41.6",""
"Niger","2006","","","","Q2","41.5",""
"Niger","2006","","","","Q3","42.4",""
"Niger","2006","","","","Q4","40.7",""
"Niger","2006","","","","Q5 (Richest)","25.5",""
"Niger","2006","","None","","","40.2",""
"Niger","2006","","Primary","","","33.6",""
"Niger","2006","","Secondary or higher","","","12.3",""
"Niger","2006","Female","","","","36.5",""
"Niger","2006","Male","","","","40.4",""
"Nigeria","2008","","","Urban","","15.7",""
"Nigeria","2008","","","Rural","","26.7",""
"Nigeria","2008","","","","Q1 (Poorest)","35.5",""
"Nigeria","2008","","","","Q2","29.3",""
"Nigeria","2008","","","","Q3","22.5",""
"Nigeria","2008","","","","Q4","16.2",""
"Nigeria","2008","","","","Q5 (Richest)","10.3",""
"Nigeria","2008","","None","","","34.5",""
"Nigeria","2008","","Primary","","","19.4",""
"Nigeria","2008","","Secondary or higher","","","11.3",""
"Nigeria","2008","Female","","","","21.9",""
"Nigeria","2008","Male","","","","24.5",""
"Nigeria","2007","","","Urban","","18.2",""
"Nigeria","2007","","","Rural","","25.9",""
"Nigeria","2007","","","","Q1 (Poorest)","31.0",""
"Nigeria","2007","","","","Q2","29.9",""
"Nigeria","2007","","","","Q3","26.3",""
"Nigeria","2007","","","","Q4","18.0",""
"Nigeria","2007","","","","Q5 (Richest)","15.2",""
"Nigeria","2007","","None","","","31.0",""
"Nigeria","2007","","Primary","","","20.0",""
"Nigeria","2007","","Secondary or higher","","","16.2",""
"Nigeria","2007","Female","","","","21.3",""
"Nigeria","2007","Male","","","","25.2",""
"Nigeria","2003","","","Urban","","18.8",""
"Nigeria","2003","","","Rural","","27.0",""
"Nigeria","2003","","","","Q1 (Poorest)","32.0",""
"Nigeria","2003","","","","Q2","30.4",""
"Nigeria","2003","","","","Q3","24.8",""
"Nigeria","2003","","","","Q4","22.7",""
"Nigeria","2003","","","","Q5 (Richest)","11.6",""
"Nigeria","2003","","None","","","32.2",""
"Nigeria","2003","","Primary","","","21.7",""
"Nigeria","2003","","Secondary or higher","","","13.3",""
"Nigeria","2003","Female","","","","23.2",""
"Nigeria","2003","Male","","","","25.6",""
"Peru","2004","","","Urban","","2.2","2"
"Peru","2004","","","Rural","","7.5","2"
"Peru","2004","","","","Q1 (Poorest)","9.8","2"
"Peru","2004","","","","Q2","6.7","2"
"Peru","2004","","","","Q3","3.9","2"
"Peru","2004","","","","Q4","0.6","2"
"Peru","2004","","","","Q5 (Richest)","1.3","2"
"Peru","2004","","None","","","12.6","2"
"Peru","2004","","Primary","","","7.3","2"
"Peru","2004","","Secondary or higher","","","2.1","2"
"Peru","2004","Female","","","","4.4","2"
"Peru","2004","Male","","","","4.4","2"
"Peru","2000","","","Urban","","2.2",""
"Peru","2000","","","Rural","","8.1",""
"Peru","2000","","","","Q1 (Poorest)","10.9",""
"Peru","2000","","","","Q2","4.5",""
"Peru","2000","","","","Q3","2.5",""
"Peru","2000","","","","Q4","1.1",""
"Peru","2000","","","","Q5 (Richest)","0.9",""
"Peru","2000","","None","","","12.4",""
"Peru","2000","","Primary","","","7.5",""
"Peru","2000","","Secondary or higher","","","1.8",""
"Peru","2000","Female","","","","4.9",""
"Peru","2000","Male","","","","4.9",""
"Republic of Moldova","2005","","","Urban","","2.0",""
"Republic of Moldova","2005","","","Rural","","3.9",""
"Republic of Moldova","2005","","","","Q1 (Poorest)","5.5",""
"Republic of Moldova","2005","","","","Q2","5.3",""
"Republic of Moldova","2005","","","","Q3","1.7",""
"Republic of Moldova","2005","","","","Q4","2.9",""
"Republic of Moldova","2005","","","","Q5 (Richest)","0.7",""
"Republic of Moldova","2005","","Secondary or higher","","","3.3",""
"Republic of Moldova","2005","Female","","","","3.5",""
"Republic of Moldova","2005","Male","","","","3.0",""
"Rwanda","2010","","","Urban","","6.4",""
"Rwanda","2010","","","Rural","","12.0",""
"Rwanda","2010","","","","Q1 (Poorest)","15.2",""
"Rwanda","2010","","","","Q2","14.2",""
"Rwanda","2010","","","","Q3","11.3",""
"Rwanda","2010","","","","Q4","9.4",""
"Rwanda","2010","","","","Q5 (Richest)","5.1",""
"Rwanda","2010","","None","","","14.7",""
"Rwanda","2010","","Primary","","","11.5",""
"Rwanda","2010","","Secondary or higher","","","2.8",""
"Rwanda","2010","Female","","","","10.0",""
"Rwanda","2010","Male","","","","12.7",""
"Rwanda","2005","","","Urban","","11.5",""
"Rwanda","2005","","","Rural","","18.4",""
"Rwanda","2005","","","","Q1 (Poorest)","23.5",""
"Rwanda","2005","","","","Q2","20.9",""
"Rwanda","2005","","","","Q3","16.1",""
"Rwanda","2005","","","","Q4","17.6",""
"Rwanda","2005","","","","Q5 (Richest)","6.8",""
"Rwanda","2005","","None","","","19.9",""
"Rwanda","2005","","Primary","","","17.4",""
"Rwanda","2005","","Secondary or higher","","","10.6",""
"Rwanda","2005","Female","","","","16.6",""
"Rwanda","2005","Male","","","","18.3",""
"Rwanda","2000","","","Urban","","11.9",""
"Rwanda","2000","","","Rural","","20.9",""
"Rwanda","2000","","","","Q1 (Poorest)","22.6",""
"Rwanda","2000","","","","Q2","24.4",""
"Rwanda","2000","","","","Q3","22.0",""
"Rwanda","2000","","","","Q4","18.7",""
"Rwanda","2000","","","","Q5 (Richest)","10.4",""
"Rwanda","2000","","None","","","23.2",""
"Rwanda","2000","","Primary","","","19.2",""
"Rwanda","2000","","Secondary or higher","","","10.3",""
"Rwanda","2000","Female","","","","17.5",""
"Rwanda","2000","Male","","","","21.6",""
"Sao Tome and Principe","2008","","","Urban","","12.7",""
"Sao Tome and Principe","2008","","","Rural","","13.9",""
"Sao Tome and Principe","2008","","","","Q1 (Poorest)","18.0",""
"Sao Tome and Principe","2008","","","","Q2","11.7",""
"Sao Tome and Principe","2008","","","","Q3","16.3",""
"Sao Tome and Principe","2008","","","","Q4","12.1",""
"Sao Tome and Principe","2008","","","","Q5 (Richest)","6.2",""
"Sao Tome and Principe","2008","","None","","","10.7",""
"Sao Tome and Principe","2008","","Primary","","","14.0",""
"Sao Tome and Principe","2008","","Secondary or higher","","","11.4",""
"Sao Tome and Principe","2008","Female","","","","11.0",""
"Sao Tome and Principe","2008","Male","","","","15.5",""
"Senegal","2010","","","Urban","","11.9",""
"Senegal","2010","","","Rural","","21.0",""
"Senegal","2010","","","","Q1 (Poorest)","23.6",""
"Senegal","2010","","","","Q2","21.7",""
"Senegal","2010","","","","Q3","15.9",""
"Senegal","2010","","","","Q4","13.5",""
"Senegal","2010","","","","Q5 (Richest)","10.2",""
"Senegal","2010","","None","","","20.3",""
"Senegal","2010","","Primary","","","11.9",""
"Senegal","2010","","Secondary or higher","","","7.5",""
"Senegal","2010","Female","","","","16.2",""
"Senegal","2010","Male","","","","18.6",""
"Senegal","2005","","","Urban","","7.3",""
"Senegal","2005","","","Rural","","17.2",""
"Senegal","2005","","","","Q1 (Poorest)","20.8",""
"Senegal","2005","","","","Q2","17.5",""
"Senegal","2005","","","","Q3","16.0",""
"Senegal","2005","","","","Q4","4.9",""
"Senegal","2005","","","","Q5 (Richest)","4.9",""
"Senegal","2005","","None","","","16.6",""
"Senegal","2005","","Primary","","","8.1",""
"Senegal","2005","","Secondary or higher","","","3.8",""
"Senegal","2005","Female","","","","14.0",""
"Senegal","2005","Male","","","","13.4",""
"Serbia","2005","","","Urban","","1.8",""
"Serbia","2005","","","Rural","","1.7",""
"Serbia","2005","","","","Q1 (Poorest)","5.5",""
"Serbia","2005","","","","Q2","1.5",""
"Serbia","2005","","","","Q3","0.8",""
"Serbia","2005","","","","Q4","0.2",""
"Serbia","2005","","","","Q5 (Richest)","1.6",""
"Serbia","2005","","Primary","","","5.3",""
"Serbia","2005","","Secondary or higher","","","0.8",""
"Serbia","2005","Female","","","","1.3",""
"Serbia","2005","Male","","","","2.2",""
"Sierra Leone","2008","","","Urban","","14.1",""
"Sierra Leone","2008","","","Rural","","23.4",""
"Sierra Leone","2008","","","","Q1 (Poorest)","21.7",""
"Sierra Leone","2008","","","","Q2","26.8",""
"Sierra Leone","2008","","","","Q3","21.9",""
"Sierra Leone","2008","","","","Q4","19.1",""
"Sierra Leone","2008","","","","Q5 (Richest)","11.2",""
"Sierra Leone","2008","","None","","","23.2",""
"Sierra Leone","2008","","Primary","","","13.9",""
"Sierra Leone","2008","","Secondary or higher","","","10.5",""
"Sierra Leone","2008","Female","","","","18.0",""
"Sierra Leone","2008","Male","","","","24.1",""
"Sierra Leone","2005","","","Urban","","20.7",""
"Sierra Leone","2005","","","Rural","","29.1",""
"Sierra Leone","2005","","","","Q1 (Poorest)","31.9",""
"Sierra Leone","2005","","","","Q2","27.6",""
"Sierra Leone","2005","","","","Q3","28.4",""
"Sierra Leone","2005","","","","Q4","26.8",""
"Sierra Leone","2005","","","","Q5 (Richest)","19.0",""
"Sierra Leone","2005","","None","","","28.2",""
"Sierra Leone","2005","","Primary","","","23.7",""
"Sierra Leone","2005","","Secondary or higher","","","22.5",""
"Sierra Leone","2005","Female","","","","24.4",""
"Sierra Leone","2005","Male","","","","29.9",""
"Somalia","2006","","","Urban","","21.2",""
"Somalia","2006","","","Rural","","39.0",""
