"Country or Area","Year(s)","Value","Value Footnotes"
"Sudan","2001","203491",""
"Sudan","2000","368557",""
"Suriname","2012","345",""
"Suriname","2011","212",""
"Suriname","2010","680",""
"Suriname","2009","1204",""
"Suriname","2008","2074",""
"Suriname","2007","1741",""
"Suriname","2006","3289",""
"Suriname","2005","9131",""
"Suriname","2004","8378",""
"Suriname","2003","10982",""
"Suriname","2002","12837",""
"Suriname","2001","16003",""
"Suriname","2000","11361",""
"Swaziland","2012","295",""
"Swaziland","2011","549",""
"Swaziland","2010","268",""
"Swaziland","2009","106",""
"Swaziland","2008","58",""
"Swaziland","2007","84",""
"Swaziland","2006","155",""
"Swaziland","2005","279",""
"Swaziland","2004","574",""
"Swaziland","2003","342",""
"Swaziland","2002","670",""
"Swaziland","2001","1395",""
"Swaziland","2000","0",""
"Tajikistan","2012","18",""
"Tajikistan","2011","65",""
"Tajikistan","2010","111",""
"Tajikistan","2009","164",""
"Tajikistan","2008","314",""
"Tajikistan","2007","628",""
"Tajikistan","2006","1343",""
"Tajikistan","2005","2308",""
"Tajikistan","2004","3588",""
"Tajikistan","2003","5428",""
"Tajikistan","2002","6160",""
"Tajikistan","2001","11387",""
"Tajikistan","2000","19064",""
"Thailand","2012","32569",""
"Thailand","2011","24897",""
"Thailand","2010","32480",""
"Thailand","2009","29462",""
"Thailand","2008","28569",""
"Thailand","2007","33178",""
"Thailand","2006","30294",""
"Thailand","2005","29782",""
"Thailand","2004","26690",""
"Thailand","2003","37355",""
"Thailand","2002","44555",""
"Thailand","2001","63528",""
"Thailand","2000","78561",""
"Timor-Leste","2012","5211",""
"Timor-Leste","2011","19739",""
"Timor-Leste","2010","48137",""
"Timor-Leste","2009","47527",""
"Timor-Leste","2008","51260",""
"Timor-Leste","2007","52813",""
"Timor-Leste","2006","37896",""
"Timor-Leste","2005","43093",""
"Timor-Leste","2004","39164",""
"Timor-Leste","2003","33411",""
"Timor-Leste","2002","26651",""
"Timor-Leste","2000","15212",""
"Togo","2012","697374",""
"Togo","2011","519450",""
"Togo","2010","617101",""
"Togo","2009","391338",""
"Togo","2008","344862",""
"Togo","2007","221110",""
"Turkey","2012","219",""
"Turkey","2011","0",""
"Turkey","2010","9",""
"Turkey","2009","38",""
"Turkey","2008","166",""
"Turkey","2007","313",""
"Turkey","2006","751",""
"Turkey","2005","2036",""
"Turkey","2004","5252",""
"Turkey","2003","9182",""
"Turkey","2002","10184",""
"Turkey","2001","10758",""
"Turkey","2000","11381",""
"Uganda","2012","2662258",""
"Uganda","2011","231873",""
"Uganda","2010","1581160",""
"Uganda","2009","1301337",""
"Uganda","2008","979298",""
"Uganda","2007","1045378",""
"Uganda","2006","867398",""
"Uganda","2005","1104310",""
"Uganda","2004","879032",""
"Uganda","2003","801784",""
"Uganda","2002","557159",""
"United Republic of Tanzania","2012","1986955",""
"United Republic of Tanzania","2011","2150761",""
"United Republic of Tanzania","2010","1278998",""
"United Republic of Tanzania","2009","3242",""
"United Republic of Tanzania","2008","67",""
"United Republic of Tanzania","2007","1845917",""
"United Republic of Tanzania","2006","1928296",""
"United Republic of Tanzania","2005","2764049",""
"United Republic of Tanzania","2004","2502382",""
"United Republic of Tanzania","2003","1976614",""
"United Republic of Tanzania","2002","42468",""
"United Republic of Tanzania","2001","38537",""
"United Republic of Tanzania","2000","17734",""
"Uzbekistan","2012","0",""
"Uzbekistan","2011","0",""
"Uzbekistan","2010","3",""
"Uzbekistan","2009","0",""
"Uzbekistan","2008","7",""
"Uzbekistan","2007","30",""
"Uzbekistan","2006","60",""
"Uzbekistan","2005","64",""
"Uzbekistan","2004","31",""
"Uzbekistan","2003","33",""
"Uzbekistan","2002","11",""
"Uzbekistan","2001","9",""
"Uzbekistan","2000","46",""
"Vanuatu","2012","3435",""
"Vanuatu","2011","4820",""
"Vanuatu","2010","8169",""
"Vanuatu","2009","4189",""
"Vanuatu","2008","3765",""
"Vanuatu","2007","5471",""
"Vanuatu","2006","8055",""
"Vanuatu","2005","9834",""
"Vanuatu","2004","14653",""
"Vanuatu","2003","15240",""
"Vanuatu","2002","14339",""
"Vanuatu","2001","7647",""
"Vanuatu","2000","6768",""
"Venezuela (Bolivarian Republic of)","2012","51264",""
"Venezuela (Bolivarian Republic of)","2011","44744",""
"Venezuela (Bolivarian Republic of)","2010","44341",""
"Venezuela (Bolivarian Republic of)","2009","35100",""
"Venezuela (Bolivarian Republic of)","2008","31483",""
"Venezuela (Bolivarian Republic of)","2007","41243",""
"Venezuela (Bolivarian Republic of)","2006","37062",""
"Venezuela (Bolivarian Republic of)","2005","45049",""
"Venezuela (Bolivarian Republic of)","2004","46655",""
"Venezuela (Bolivarian Republic of)","2003","31719",""
"Venezuela (Bolivarian Republic of)","2002","29491",""
"Venezuela (Bolivarian Republic of)","2001","20006",""
"Venezuela (Bolivarian Republic of)","2000","29736",""
"Viet Nam","2012","19638",""
"Viet Nam","2011","16612",""
"Viet Nam","2010","17515",""
"Viet Nam","2009","16130",""
"Viet Nam","2008","11355",""
"Viet Nam","2007","16389",""
"Viet Nam","2006","22637",""
"Viet Nam","2005","19496",""
"Viet Nam","2004","24909",""
"Viet Nam","2003","38790",""
"Viet Nam","2002","47807",""
"Viet Nam","2001","68699",""
"Viet Nam","2000","74316",""
"Yemen","2012","109908",""
"Yemen","2011","90410",""
"Yemen","2010","106697",""
"Yemen","2009","55446",""
"Yemen","2008","44206",""
"Yemen","2007","67677",""
"Yemen","2006","55000",""
"Yemen","2005","44150",""
"Yemen","2004","48756",""
"Yemen","2003","50811",""
"Yemen","2002","75508",""
"Yemen","2000","1394495",""
"Zambia","2009","0",""
"Zambia","2008","0",""
"Zambia","2007","0",""
"Zimbabwe","2012","276963",""
"Zimbabwe","2011","319935",""
"Zimbabwe","2010","249379",""
"Zimbabwe","2009","114028",""
"Zimbabwe","2008","32788",""
"Zimbabwe","2007","116518",""
"Zimbabwe","2006","39404",""
"Zimbabwe","2005","37908",""
"Zimbabwe","2004","33980",""

