Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,749.908535,801.9904139,853.5164537,1010.00798,1305.047486,1642.760938,1996.057129,2635.353882,3324.735879,2822.66743,3233.295943,4021.743306,4421.818242,4623.745725,4739.188338,4014.185944,4062.169888,4357.000936,4722.042423,4696.150586,4255.742993,5023.27438,
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,253.3891282,263.1719784,297.0533431,357.8331205,405.4226482,477.6058413,884.9413127,1047.220763,1178.927868,1043.980468,1258.94923,1501.08385,1536.591848,2282.349905,1942.9051,1711.290666,1900.405937,1998.73798,2180.04157,2167.911589,2176.579459,2363.299296,
Gibraltar,GIB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,359.2866735,335.0142986,343.9345856,392.8798343,405.6960507,321.3386362,452.2761597,657.9934744,712.0994167,670.2612588,667.2816043,644.5025446,707.9676808,757.6922692,774.569037,756.4255941,720.4732536,843.4642789,944.4172662,1043.899882,1073.659337,1189.175999,
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,544.6220259,464.6383922,379.8628947,310.9571556,596.6289487,618.9605283,615.974477,725.0932469,857.8563071,772.1238036,796.630521,705.4779743,686.5582854,647.3853005,561.6491232,611.6713342,640.6766789,632.0011462,683.3243631,722.8747931,704.029916,772.1523951,
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,301.4955612,312.2535637,324.9699124,362.9061756,394.9958221,425.4718586,418.902099,480.4386207,583.2683601,543.5624962,542.2840598,683.5345133,598.5726713,616.1599585,605.1225831,585.9570106,642.6664064,718.2457991,781.6443091,730.6114487,710.2581385,795.1185693,
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,1527.056378,2031.419386,2395.845119,3146.518575,5337.614389,9502.858816,11140.19017,13776.90333,19849.71777,14398.77049,14905.51343,18659.41705,18756.42642,17644.59516,16804.92595,9788.983771,8035.30787,8410.39725,8719.186217,7317.390189,6327.599012,7506.667523,
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,12072.92936,12549.03689,14177.57216,18518.37884,21995.47794,22560.14729,24821.93675,28863.97329,32127.98319,29828.75602,26716.64883,25483.88256,21912.99829,21787.78776,21616.71001,18083.87791,17923.96681,18582.08934,19756.99046,19144.28439,17658.9473,20192.5963,
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,4840.684064,4821.784995,4992.441407,5435.151806,5470.603315,6308.665042,6295.281172,6790.63408,7343.44527,6810.440318,6760.961244,6775.752501,6900.771786,7205.268384,7726.409657,8379.621847,8849.513535,9309.230667,9574.279873,9887.920742,8437.566732,9010.572245,
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,19004.10729,19275.47334,20652.87833,27459.76278,32023.45221,32489.78191,35458.12312,39780.95144,44367.05565,44918.56488,43988.33249,47186.98147,45936.76595,47535.58995,50484.92757,44536.40131,48181.87419,50766.59942,54545.29998,53256.24409,54571.20916,,
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,1664.298958,1550.360366,1682.994501,1737.879287,1859.098363,2068.500129,2251.087963,2490.749127,2802.461962,2651.817123,2852.547327,3228.045741,3355.036919,3522.773706,3779.642336,3994.636913,4173.301666,4454.04815,4485.731255,4647.693347,4604.576679,5025.542291,
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,20878.05958,21844.11054,23590.88803,25621.84516,25735.5397,26686.81682,28277.43208,29335.27768,30011.21858,30087.71559,31642.14626,32318.8909,33483.94144,34522.37793,35052.80791,35663.02504,35902.7259,37752.63308,34780.86166,35904.86355,
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,938.893298,937.2981573,955.0302105,976.9934296,1036.019877,1085.784887,3138.082726,3609.907921,4011.387554,4213.816229,4589.873241,4960.004726,5461.390967,5576.24931,5495.376197,5668.429765,5905.380196,6220.978568,6094.908859,6477.296726,6863.074346,9998.544311,
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,25208.19982,24807.23997,25706.87179,28638.14086,31689.44777,33295.75444,34908.29433,37914.03568,40064.70323,37247.81297,38785.77844,41697.61947,41493.91585,41764.53623,42419.54493,39819.18787,40441.43896,42081.11098,44527.61041,44723.92894,43415.67668,48225.24121,
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,25756.66378,25230.21633,24665.89,23977.01945,24928.10037,26649.7508,28224.21506,30594.01784,31515.66277,30697.34038,32549.99823,35142.48793,36730.8767,38403.77771,40315.28556,42431.88828,43733.91636,46160.42979,48537.56689,48356.0635,46107.76528,49800.54241,
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,1079.607485,1118.942702,1119.421413,1142.810823,1201.249154,1289.825991,1409.580345,1559.886044,1713.414358,1762.34916,1874.271704,2053.964255,2107.350831,2064.548406,2164.420219,2257.222712,2295.538079,2403.304451,2457.688921,2519.370194,2354.119614,2771.717461,
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,370.7505318,350.8854187,366.8660072,403.6261043,452.1736526,505.0758421,578.631167,674.6707493,780.611625,766.5692647,823.6662889,898.5317902,905.2461908,979.6380194,1011.662918,953.1767609,973.2160945,1049.363575,972.3160176,978.4946479,958.4398618,1035.701648,
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,4880.568982,5409.652194,6295.715208,8138.428109,9760.13086,10634.23578,11810.053,14069.34801,16461.28913,14708.88091,14124.81084,14812.86947,13443.13523,13871.3299,13784.47836,11952.31118,12552.25538,13655.81594,15244.43105,15331.88305,14198.75396,17685.32528,
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,814.9993042,743.9102325,699.4287702,547.7409647,673.6558974,788.4266352,811.3397497,1010.820405,1095.034452,1191.804156,1204.862304,1306.84613,1356.172882,1452.312144,1453.917477,1404.155214,1305.571297,1384.038372,1494.224962,1324.844005,1283.14083,1829.593044,
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,4624.281657,5276.033189,6655.333009,8419.430871,10301.70339,11223.3993,11489.56087,13940.90928,15772.33008,13077.30547,13217.5046,14234.47158,12984.83657,13715.07036,14294.25842,12717.0386,13104.69955,14621.2396,16425.1013,16782.95246,16120.98905,18728.12189,
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,1465.931805,1466.80804,1472.185048,1636.852996,1930.143872,2283.246663,2680.166843,3296.557245,3916.803758,3760.613899,4528.174727,5307.186466,5580.760449,5824.342974,5958.70581,5523.814033,5513.313321,6030.587878,6361.337738,6446.574604,6159.534159,7235.96127,
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,1253.720145,1249.877312,1256.898255,1392.202647,1634.675265,1924.448762,2253.550129,2749.169891,3254.993772,3122.413191,3731.598434,4310.451192,4516.541531,4711.139152,4821.935644,4471.99645,4455.815489,4838.502342,5076.592986,5125.9788,4888.966209,5684.927074,
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,495.5247529,484.6034172,508.1187669,552.4873621,633.3282407,723.7127453,844.7775994,964.9952753,1125.594171,1095.48042,1235.954514,1228.529723,1264.396417,1345.370103,1420.653179,1358.217912,1361.963217,1394.859856,1415.317206,1416.388356,1374.949559,1465.396074,
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,557.3761309,538.3444749,582.978617,640.7860145,760.5112269,888.8836023,1093.289936,1231.020709,1421.069868,1315.122967,1511.891127,1698.70039,1833.192454,1953.690169,2083.183745,1930.460187,1818.404972,1751.50761,1874.947566,1827.168474,1719.895065,1842.771049,
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,770.8653516,739.0039465,888.9013897,1052.413199,1136.755211,1249.397689,1572.797934,1840.329927,2144.389544,2239.095265,3094.44309,3613.800902,3668.21207,3602.885517,3476.624853,3322.581688,3558.818852,3839.785069,3902.661668,4151.227543,3894.272202,4332.709281,
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,465.8932618,458.9942224,471.6269989,509.3220075,570.4918463,641.7183434,720.4618105,832.1041856,977.9587322,985.7619535,1097.62665,991.5875708,977.4770856,1038.681094,1086.963652,1070.69026,1134.244809,1218.493388,1187.657388,1214.402975,1206.830081,1281.63432,
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,20693.83817,21716.94604,25230.07556,29877.95876,35872.72612,38184.22212,42661.55624,55069.05598,72300.46167,66177.21351,70622.91464,77843.49,79332.27156,83199.61956,91885.60779,84759.34595,82045.43884,83507.79761,89429.65459,87157.47146,,,
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,442.0347789,449.9111249,468.8444283,543.8437989,624.1050944,710.5093449,802.013742,1022.731629,993.5037725,1096.63498,1350.634322,1449.601789,1434.018198,1438.05748,1559.864518,1590.173918,1714.280355,1957.968841,1974.377788,2047.232704,1910.421473,2256.590409,
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,26334.56721,28282.40988,32705.43456,41203.52958,47754.20232,50933.02161,54329.16186,61396.41746,61353.10656,52133.09062,48663.60044,52183.13293,49054.69743,51546.35476,55643.05943,62053.98444,62895.91112,69970.94891,79250.38785,80927.07467,85420.19086,100172.0793,
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,1672.022877,1902.947639,1910.477134,2259.51632,2751.793042,3226.613971,3736.177793,4838.003556,5623.911681,5602.556282,6458.573936,8201.581709,8329.002044,6280.681858,5757.543337,4990.936798,5497.243227,5758.59072,3873.99534,3277.875596,2746.42045,4091.209187,
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,1963.722839,1422.831339,1254.162045,809.845684,1314.762559,1740.66833,2253.547113,3099.59197,4504.508094,3686.402133,4430.426242,5736.898959,6437.503076,6612.902252,6215.986033,4416.943049,4305.202702,4725.193573,5601.467061,5621.181695,4332.304125,4775.377454,
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,32096.37226,28897.44394,32409.21615,39476.69785,47334.93065,56794.85016,57492.93425,69495.72674,56943.37045,41301.27322,43237.07295,47714.59223,45995.54788,49804.983,54576.74481,52951.68151,61987.92636,72010.14903,74461.48,68853.71522,59200.17794,68727.63666,
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,21630.74761,20909.43036,19035.10241,19627.17549,20557.07863,21223.93559,22494.64209,25633.64322,30173.36159,28317.04084,31266.60532,34354.71612,33156.22832,36941.84236,38259.6811,36206.52222,37690.47395,41114.78171,42406.84543,44452.23256,44846.7916,52170.71186,
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,20137.59122,20500.9544,22376.2979,27526.32246,31317.20079,32055.09208,33529.7266,37870.74751,40944.91242,37226.75719,36035.645,38649.63948,35051.52127,35560.08141,35565.72138,30242.38614,30960.73151,32406.72032,34622.16967,33673.75096,31911.03579,35657.49756,
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,3447.303896,3502.209311,3683.896533,3557.198989,3819.284231,4200.389966,4435.56861,4738.447175,5056.258245,4452.121812,4835.793638,5259.929487,5365.242293,5143.721312,4991.565519,5077.550622,5022.704717,5273.150744,5594.493935,5626.171177,4897.265897,5183.581305,
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1673.358125,1738.342156,1816.406493,1889.437839,2062.69597,2216.945182,2478.291944,2643.168439,3415.965057,3618.892627,3914.701234,4152.493982,4386.461816,4477.618326,4255.89431,4064.253016,4003.404749,4073.116404,4146.407296,4205.563654,4042.76935,4103.258966,
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,39169.35957,34406.18246,32820.79364,35387.03742,38298.98017,37812.89502,35991.546,35779.02454,39876.30397,41308.99684,44968.15623,48760.07895,49145.28043,40898.6479,38475.39525,34960.63938,39375.47316,38834.05293,39727.1166,40458.00188,39918.16756,39312.66037,
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1229.001247,1490.92709,1658.030785,2068.123979,2874.288483,3771.278957,5291.575305,6771.414797,8458.017154,7165.223175,9070.488253,11634.0012,12386.69927,13890.63096,12807.26069,10510.77189,7714.841844,9247.581331,9812.626371,9812.595808,9121.637138,10373.78979,
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,411.8215792,408.3606087,401.092584,441.3914117,462.6182158,522.7769025,699.4000778,840.1916319,915.9989157,1049.121794,1093.638961,1099.315094,1289.780822,1376.828869,1489.919111,1496.652856,1562.076142,1675.973916,1845.78294,1970.105143,1936.424589,2081.799855,
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,279.6195693,308.4096116,321.7270332,380.5064324,433.2349766,476.55213,543.1107024,721.7686908,966.3936272,871.2243893,880.0377751,1123.883168,1177.974735,1282.437162,1279.769783,1121.082835,1120.666513,1242.769643,1308.140165,1374.032105,1182.5217,1276.700365,
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,301.5165985,322.8998639,341.0367658,364.2753017,410.0861329,475.0693943,539.7473654,629.9210715,742.3979663,734.8151245,782.6957324,880.3103044,950.4825446,1015.220881,1098.074538,1170.742816,1281.105964,1400.89926,1533.315985,1671.385385,1577.911747,1625.23502,
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,757.1451422,697.0128726,781.3469446,956.8392696,1063.84103,1142.312296,1101.435206,1300.728867,1356.622456,1249.291514,1438.02733,1644.344796,1698.920883,1628.710205,1546.830177,1459.133021,1506.246679,1563.550457,1605.01365,1432.178985,1430.551574,1606.462514,
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,9275.989746,9973.553451,10398.52528,10119.74478,10882.35294,11711.15471,13747.80934,14660.96321,16491.88509,16374.25689,16427.61241,17571.98057,17311.61878,18325.96578,19945.47017,20025.96235,21095.25404,22160.44861,22547.91799,23219.33142,18566.09559,18082.61019,
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,12256.99357,11561.24837,13165.06574,14672.85747,16496.12009,19402.50263,21743.47745,24086.41044,21350.42798,19143.85161,23087.22564,25096.26388,25466.76052,27182.73431,29249.57522,28732.23108,29288.87044,31616.8434,33436.92306,31902.4169,31721.29891,34997.78164,
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,19490.83816,17516.67804,18627.63302,22782.00018,27601.40006,36144.99495,42967.1427,45732.05204,55601.27551,37904.22953,39213.53715,49006.58145,51277.66211,47760.94413,43234.82142,29310.52211,27029.99778,29263.08965,32007.52354,30667.34822,24300.32944,,
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,4198.972646,4024.827991,3568.863649,3602.592053,4060.399078,4857.119708,5602.06143,6545.226921,7489.088167,6877.571562,8520.918519,9847.599209,9686.90536,9834.53013,9775.567348,8223.39455,7909.628222,8729.183063,8384.845373,8181.622747,6789.39265,7728.033309,
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,318.7709228,320.4190111,313.6184405,355.6514836,410.251319,467.3795913,581.0102436,699.0413761,887.6397349,936.7903214,1127.835236,1363.72529,1566.009745,1815.440236,1984.50867,2125.459057,2309.049076,2439.463355,2553.361866,2598.505523,2593.355097,2535.623432,
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,3994.861144,4021.177263,4307.100827,4458.10858,4625.304247,4630.009214,4665.962801,5162.032959,5957.696754,7149.791498,7695.245415,7914.109568,8500.180563,8255.209211,7665.379692,7802.751368,8172.299476,8679.897422,9225.845155,8985.572499,5599.957523,4136.146347,
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,301.8764697,303.8588056,302.8818868,242.4499372,287.2746919,290.5412149,323.8412258,377.9516288,456.1446999,452.7452289,497.0203654,573.5264222,644.4555767,717.6357533,713.7348824,699.6629469,722.1312268,706.892692,700.0370394,665.8784476,597.5296919,675.6631858,
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,7424.202916,6465.240245,3789.20527,4738.828475,5823.637943,8107.958563,10060.14373,11158.50879,13921.47135,9561.066862,11611.26153,7783.831148,15764.91545,12589.44875,9408.767832,7867.571893,7944.827076,10529.26744,11838.00962,10542.14929,7568.042011,6357.19555,
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,5846.975502,5558.069371,5562.457123,6055.967957,6494.600349,6866.092387,7618.90542,7975.792541,8528.682085,8259.322338,8697.797625,9160.814473,9271.659491,9569.122192,10007.14688,10290.37891,10574.38891,11270.47161,11563.83747,11726.76977,8458.162761,9414.226231,
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,4398.050238,4243.443876,3758.577233,3785.687299,4306.499843,5142.465165,5948.256484,6927.767288,7963.845103,7401.723334,9081.114228,10220.49789,10217.2777,10357.16561,10451.52527,8645.270953,8363.65857,9201.46648,8916.089485,8707.187368,7289.957037,8327.60519,
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,327.9748988,312.8767185,330.8130236,361.7689551,408.1013965,470.8406167,532.9452191,624.9715206,745.3131914,732.7248984,812.8227332,921.7271109,945.173418,1005.613583,1055.489277,997.1322839,1021.787811,1114.923084,1073.320974,1100.027046,1095.770648,1164.918316,
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,296.3519026,272.1087792,284.9496129,307.3093851,348.14436,400.8235043,456.5677541,544.8568581,623.8145392,627.6831772,681.9175021,737.9215921,731.5780043,771.1170545,800.582832,775.6733735,791.8113822,863.6258955,758.744711,750.5555303,736.932217,793.945722,
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,75212.04817,74659.11753,79797.90528,90314.45057,100710.2824,105749.5456,114656.1745,130904.6818,143539.2482,126266.2709,141467.6412,158611.1105,149459.2353,173660.1612,179457.9179,167805.9569,165844.9854,170874.2938,175283.6318,167019.6181,157754.9544,,
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,869.696285,832.8035723,867.4914868,982.195697,1065.784437,1248.698185,1435.816813,1630.388906,2037.322103,2090.401826,2893.934899,3321.484532,3449.066903,3740.616792,3971.918675,4060.131785,4150.934408,4401.056075,4360.583634,4082.69462,3893.841515,4013.687657,
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,618.1402083,619.6896836,651.4223161,735.0957431,837.1274583,955.4400213,1113.741124,1345.713748,1499.250171,1502.716322,1809.055908,2047.900865,2115.538587,2118.638431,2176.236751,2088.220787,2169.419723,2297.949456,2323.931742,2386.488589,2268.982746,2572.705144,
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,1186.288085,1179.351698,1191.701182,1323.525833,1548.973176,1818.731672,2129.09763,2594.376861,3062.987436,2956.58506,3550.792787,4134.043317,4339.266527,4532.419893,4626.393211,4329.305028,4313.152654,4679.993245,4900.573676,4952.231133,4723.798867,5494.396981,
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,443.9517409,412.9622962,388.3692081,580.9410468,761.1810388,850.7790615,910.6251528,848.0194746,885.6205584,866.4430473,1104.800538,1265.863867,1205.860003,1141.361038,1165.045935,1113.871328,986.2659867,1062.712512,1161.7271,1102.56487,989.8471707,1094.098185,
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,1664.67802,1708.43232,1798.900776,2036.323138,2432.130696,2915.822517,3496.111263,4376.554179,5405.501103,5189.926765,6206.337902,7517.32636,7988.690473,8541.232473,8812.261816,8213.123373,8183.327047,9021.965927,9839.4686,9979.254112,9706.843103,11465.85777,
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,3293.229979,3525.793632,4141.592702,5499.428989,6700.327192,7854.765279,9230.707981,12285.44705,14944.99665,11820.77616,11987.50841,14376.94786,14367.70942,15729.65247,16551.0182,14263.96458,15008.31324,16885.40739,19186.35959,19595.14157,20339.52127,23723.34025,
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,48659.59888,48440.14202,53005.73392,65689.32145,76544.91709,80988.13762,90788.80049,107475.3203,120422.1379,109419.747,110885.9914,119025.0572,112584.6763,120000.1407,123678.7021,105462.0126,106899.2935,110193.2138,116786.5117,112621.8213,117370.4969,133590.147,
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,3361.640869,3578.0019,4136.933297,5145.195232,6378.666521,7594.902384,9723.446902,14113.52913,16467.14369,12331.92855,11420.994,13338.96224,13847.33794,15007.49186,15742.39134,13786.4568,14331.75159,15695.11515,17865.03109,17945.22222,18207.13964,21148.16294,
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,15684.77955,15622.70305,16393.81107,17829.0451,22381.84228,24886.47186,29637.86337,35782.65588,39745.81136,39754.89151,50676.49474,64528.42721,74111.26726,86852.98784,90873.93244,73220.26876,71918.73108,78985.64214,84923.38678,83183.16661,37646.3162,43873.59116,
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,21345.00326,,,21920.83919,,,,,,,,
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,1348.049805,1350.712036,1426.95752,1737.063843,1964.080078,2026.025879,2200.966064,2501.222412,2889.220947,2863.59668,2835.217773,3041.145752,2907.449219,3117.515137,3430.549561,3139.243652,3132.94458,3288.502197,3492.67334,3498.573975,3258.121338,3795.380127,
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,81561.24591,83801.88343,91675.01449,111440.8053,128363.1189,130770.175,143169.171,184392.3194,203266.9137,168255.7093,161782.6757,179372.7637,165505.1781,185066.5781,195780.0069,170337.9244,174610.637,173612.8646,194280.8221,199377.4818,182538.6383,234315.4605,
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,440.538684,507.4040763,570.7998662,682.319096,897.1784947,1034.39403,1183.021031,1531.221862,2110.56199,1898.435485,2436.799359,2941.362119,3044.808478,3321.043917,3327.786775,2731.065584,2879.391291,3509.64734,4232.206888,4493.370303,4500.624464,5230.661733,
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,285.4664563,325.4603092,310.9297034,359.5343751,277.5078315,311.7931318,330.5226649,427.8363216,522.8306321,455.4073814,459.375408,516.9025392,504.1737301,526.6880118,517.1361761,455.6380397,464.6161535,503.4980587,512.5439846,512.2796597,462.4042237,500.511032,
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2209.988231,3028.046626,3069.039872,3539.801547,4060.534405,3789.232024,5010.163424,5746.644258,6743.130961,6719.330257,7158.061411,7409.335968,7447.432572,8222.563389,8872.124925,9434.331078,9640.324009,10062.98312,10823.63669,11118.55654,7282.358489,10366.29336,
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,3271.482947,3189.732735,3113.857176,3388.453127,3921.792007,4618.19186,5288.195209,6098.250874,7418.224492,6546.435029,7479.378459,8260.510478,8759.651288,8433.603049,8321.76577,7183.074513,7111.156241,7251.827736,7476.772457,7337.350935,6491.499128,7569.089437,
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,7232.878809,7613.176932,7650.89885,7120.38477,7525.465234,8321.853493,9125.422624,9719.920452,10119.83621,8104.907579,9399.970908,10341.52105,10376.05767,10865.6802,11076.09245,9753.380048,8875.062256,9434.386487,9857.028829,10145.17018,8655.000682,10045.6805,
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2127.240705,2257.2547,2417.392102,2411.291359,2442.079544,2533.564606,2633.2866,2773.418705,2712.373644,2810.533092,3001.319829,3238.887316,3445.315403,3611.699642,3672.680934,3703.649059,4153.117176,4507.622862,4769.190459,5188.971114,5567.972727,6172.145065,
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1248.929269,1243.154241,1256.166136,1398.337707,1639.21828,1927.083063,2260.409427,2761.056264,3264.379336,3151.852496,3799.772428,4478.81407,4716.359075,4934.979442,5040.8028,4720.150396,4709.368042,5116.240783,5384.002157,5448.65078,5206.168295,6074.084921,
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,1861.898065,1823.023561,1989.135125,2440.476943,2795.899261,3072.678573,3362.968419,4079.391954,4841.251694,4584.709832,4577.688755,5098.097583,4728.308142,5241.058345,5495.735049,4861.553971,5149.589074,5450.492881,6108.740108,6070.388054,5965.450232,6694.641126,
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,263.4983842,299.4121725,326.9666718,381.9485634,427.7173459,473.9950135,506.911863,579.2571627,676.1270633,680.6499919,688.327813,810.1826007,753.3921936,778.7970906,818.4303911,723.5042025,750.0518281,795.682733,856.3565318,840.175765,822.906144,873.7948624,
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,11083.0128,11081.00804,11853.18975,13772.22072,15243.15901,15866.14215,16723.87768,19485.95061,22205.28275,21083.12592,21799.16274,23155.56281,22527.75911,24770.93408,26754.26233,24921.579,25624.46364,28823.52512,31567.94224,31198.24145,28977.56557,33486.67198,
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,150.4078289,135.1797056,131.4673541,165.2586951,198.3769239,221.8659075,246.6924955,321.8283481,472.2605905,600.9316172,765.2418886,1086.838467,1161.305962,1195.9378,1238.72871,1224.562343,1161.861778,1175.202557,1274.915657,1295.201448,1477.45287,1209.926942,
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,1873.954658,1857.936587,1775.551613,1905.152125,2220.310443,2571.02295,2940.604059,3518.899714,4259.646457,4070.213714,4602.591674,4653.594388,4929.641609,4445.600648,4317.813096,3805.684009,3832.818509,3739.153088,3491.192578,3438.715899,3093.878473,3573.165173,
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,1627.072633,1909.598702,2106.635068,2789.159065,3380.165121,3674.617924,4425.678873,5976.394145,7367.751909,6727.107767,6688.4824,7328.932252,6586.721279,7189.293287,7388.147794,6517.163752,7033.604899,7803.411137,8850.092733,8909.653336,7677.152226,9465.703999,
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,463.8538819,512.81947,559.827709,633.9465596,784.912072,986.0180138,1322.640638,1625.31852,2134.949772,1718.914022,2660.28811,3793.743754,4402.304523,4422.300876,4211.939454,3919.351148,3690.756716,3708.248223,4165.022739,4394.947147,4041.174196,4566.140154,
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,16640.31518,16603.46006,16829.3972,15371.2423,14986.37602,14877.08168,15641.65778,13933.67919,14772.49616,13880.4265,14247.7893,14806.00679,16044.43073,17665.10075,24054.91561,30751.64107,25882.63359,23707.32881,,,
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,318.3426885,296.2873986,303.6651317,328.5282724,387.4764538,422.642221,442.558692,491.0992179,574.7707482,531.0269665,481.26818,605.2734686,667.7174243,672.2042363,680.3750335,594.2265335,430.9931688,462.7001369,504.53589,508.1636746,449.9552098,491.8391128,
